Rpeaks,Participant
434845,MIT-Normal_14
434940,MIT-Normal_14
435034,MIT-Normal_14
435127,MIT-Normal_14
435221,MIT-Normal_14
435313,MIT-Normal_14
435403,MIT-Normal_14
435493,MIT-Normal_14
435579,MIT-Normal_14
435668,MIT-Normal_14
435756,MIT-Normal_14
435846,MIT-Normal_14
435936,MIT-Normal_14
436023,MIT-Normal_14
436110,MIT-Normal_14
436197,MIT-Normal_14
436283,MIT-Normal_14
436371,MIT-Normal_14
436456,MIT-Normal_14
436543,MIT-Normal_14
436630,MIT-Normal_14
436722,MIT-Normal_14
436814,MIT-Normal_14
436904,MIT-Normal_14
436994,MIT-Normal_14
437083,MIT-Normal_14
437169,MIT-Normal_14
437256,MIT-Normal_14
437343,MIT-Normal_14
437432,MIT-Normal_14
437520,MIT-Normal_14
437608,MIT-Normal_14
437694,MIT-Normal_14
437781,MIT-Normal_14
437866,MIT-Normal_14
437953,MIT-Normal_14
438037,MIT-Normal_14
438121,MIT-Normal_14
438203,MIT-Normal_14
438284,MIT-Normal_14
438368,MIT-Normal_14
438452,MIT-Normal_14
438536,MIT-Normal_14
438622,MIT-Normal_14
438710,MIT-Normal_14
438799,MIT-Normal_14
438891,MIT-Normal_14
438984,MIT-Normal_14
439080,MIT-Normal_14
439177,MIT-Normal_14
439276,MIT-Normal_14
439373,MIT-Normal_14
439469,MIT-Normal_14
439560,MIT-Normal_14
439648,MIT-Normal_14
439735,MIT-Normal_14
439822,MIT-Normal_14
439907,MIT-Normal_14
439995,MIT-Normal_14
440082,MIT-Normal_14
440172,MIT-Normal_14
440261,MIT-Normal_14
440354,MIT-Normal_14
440447,MIT-Normal_14
440537,MIT-Normal_14
440627,MIT-Normal_14
440716,MIT-Normal_14
440803,MIT-Normal_14
440891,MIT-Normal_14
440982,MIT-Normal_14
441071,MIT-Normal_14
441163,MIT-Normal_14
441254,MIT-Normal_14
441342,MIT-Normal_14
441428,MIT-Normal_14
441516,MIT-Normal_14
441601,MIT-Normal_14
441686,MIT-Normal_14
441771,MIT-Normal_14
441858,MIT-Normal_14
441946,MIT-Normal_14
442036,MIT-Normal_14
442126,MIT-Normal_14
442218,MIT-Normal_14
442304,MIT-Normal_14
442391,MIT-Normal_14
442478,MIT-Normal_14
442567,MIT-Normal_14
442657,MIT-Normal_14
442745,MIT-Normal_14
442832,MIT-Normal_14
442917,MIT-Normal_14
443005,MIT-Normal_14
443088,MIT-Normal_14
443170,MIT-Normal_14
443250,MIT-Normal_14
443331,MIT-Normal_14
443417,MIT-Normal_14
443507,MIT-Normal_14
443598,MIT-Normal_14
443692,MIT-Normal_14
443786,MIT-Normal_14
443880,MIT-Normal_14
443973,MIT-Normal_14
444067,MIT-Normal_14
444159,MIT-Normal_14
444252,MIT-Normal_14
444341,MIT-Normal_14
444429,MIT-Normal_14
444514,MIT-Normal_14
444599,MIT-Normal_14
444684,MIT-Normal_14
444773,MIT-Normal_14
444864,MIT-Normal_14
444957,MIT-Normal_14
445050,MIT-Normal_14
445141,MIT-Normal_14
445231,MIT-Normal_14
445320,MIT-Normal_14
445409,MIT-Normal_14
445500,MIT-Normal_14
445589,MIT-Normal_14
445679,MIT-Normal_14
445771,MIT-Normal_14
445865,MIT-Normal_14
445959,MIT-Normal_14
446054,MIT-Normal_14
446149,MIT-Normal_14
446242,MIT-Normal_14
446335,MIT-Normal_14
446427,MIT-Normal_14
446518,MIT-Normal_14
446609,MIT-Normal_14
446701,MIT-Normal_14
446795,MIT-Normal_14
446891,MIT-Normal_14
446988,MIT-Normal_14
447084,MIT-Normal_14
447178,MIT-Normal_14
447273,MIT-Normal_14
447365,MIT-Normal_14
447455,MIT-Normal_14
447542,MIT-Normal_14
447631,MIT-Normal_14
447720,MIT-Normal_14
447809,MIT-Normal_14
447899,MIT-Normal_14
447990,MIT-Normal_14
448082,MIT-Normal_14
448174,MIT-Normal_14
448268,MIT-Normal_14
448361,MIT-Normal_14
448453,MIT-Normal_14
448545,MIT-Normal_14
448636,MIT-Normal_14
448727,MIT-Normal_14
448818,MIT-Normal_14
448908,MIT-Normal_14
448998,MIT-Normal_14
449088,MIT-Normal_14
449177,MIT-Normal_14
449267,MIT-Normal_14
449356,MIT-Normal_14
449445,MIT-Normal_14
449531,MIT-Normal_14
449615,MIT-Normal_14
449699,MIT-Normal_14
449783,MIT-Normal_14
449867,MIT-Normal_14
449953,MIT-Normal_14
450040,MIT-Normal_14
450128,MIT-Normal_14
450219,MIT-Normal_14
450311,MIT-Normal_14
450406,MIT-Normal_14
450499,MIT-Normal_14
450594,MIT-Normal_14
450690,MIT-Normal_14
450783,MIT-Normal_14
450876,MIT-Normal_14
450965,MIT-Normal_14
451054,MIT-Normal_14
451140,MIT-Normal_14
451225,MIT-Normal_14
451311,MIT-Normal_14
451397,MIT-Normal_14
451483,MIT-Normal_14
451569,MIT-Normal_14
451658,MIT-Normal_14
451747,MIT-Normal_14
451838,MIT-Normal_14
451928,MIT-Normal_14
452015,MIT-Normal_14
452098,MIT-Normal_14
452181,MIT-Normal_14
452264,MIT-Normal_14
452345,MIT-Normal_14
452427,MIT-Normal_14
452511,MIT-Normal_14
452597,MIT-Normal_14
452681,MIT-Normal_14
452764,MIT-Normal_14
452849,MIT-Normal_14
452931,MIT-Normal_14
453011,MIT-Normal_14
453088,MIT-Normal_14
453170,MIT-Normal_14
453248,MIT-Normal_14
453332,MIT-Normal_14
453414,MIT-Normal_14
453492,MIT-Normal_14
453571,MIT-Normal_14
453652,MIT-Normal_14
453731,MIT-Normal_14
453810,MIT-Normal_14
453890,MIT-Normal_14
453969,MIT-Normal_14
454048,MIT-Normal_14
454127,MIT-Normal_14
454204,MIT-Normal_14
454282,MIT-Normal_14
454359,MIT-Normal_14
454434,MIT-Normal_14
454509,MIT-Normal_14
454583,MIT-Normal_14
454659,MIT-Normal_14
454734,MIT-Normal_14
454808,MIT-Normal_14
454882,MIT-Normal_14
454957,MIT-Normal_14
455032,MIT-Normal_14
455109,MIT-Normal_14
455190,MIT-Normal_14
455275,MIT-Normal_14
455366,MIT-Normal_14
455460,MIT-Normal_14
455554,MIT-Normal_14
455648,MIT-Normal_14
455740,MIT-Normal_14
455830,MIT-Normal_14
455921,MIT-Normal_14
456011,MIT-Normal_14
456100,MIT-Normal_14
456186,MIT-Normal_14
456268,MIT-Normal_14
456347,MIT-Normal_14
456427,MIT-Normal_14
456506,MIT-Normal_14
456585,MIT-Normal_14
456664,MIT-Normal_14
456744,MIT-Normal_14
456821,MIT-Normal_14
456898,MIT-Normal_14
456977,MIT-Normal_14
457054,MIT-Normal_14
457133,MIT-Normal_14
457211,MIT-Normal_14
457289,MIT-Normal_14
457365,MIT-Normal_14
457443,MIT-Normal_14
457521,MIT-Normal_14
457599,MIT-Normal_14
457679,MIT-Normal_14
457758,MIT-Normal_14
457838,MIT-Normal_14
457918,MIT-Normal_14
457998,MIT-Normal_14
458078,MIT-Normal_14
458156,MIT-Normal_14
458234,MIT-Normal_14
458312,MIT-Normal_14
458389,MIT-Normal_14
458467,MIT-Normal_14
458546,MIT-Normal_14
458625,MIT-Normal_14
458704,MIT-Normal_14
458785,MIT-Normal_14
458866,MIT-Normal_14
458948,MIT-Normal_14
459030,MIT-Normal_14
459110,MIT-Normal_14
459192,MIT-Normal_14
459272,MIT-Normal_14
459351,MIT-Normal_14
459429,MIT-Normal_14
459506,MIT-Normal_14
459582,MIT-Normal_14
459659,MIT-Normal_14
459735,MIT-Normal_14
459811,MIT-Normal_14
459887,MIT-Normal_14
459965,MIT-Normal_14
460044,MIT-Normal_14
460123,MIT-Normal_14
460205,MIT-Normal_14
460289,MIT-Normal_14
460373,MIT-Normal_14
460458,MIT-Normal_14
460544,MIT-Normal_14
460629,MIT-Normal_14
460714,MIT-Normal_14
460797,MIT-Normal_14
460879,MIT-Normal_14
460960,MIT-Normal_14
461040,MIT-Normal_14
461119,MIT-Normal_14
461198,MIT-Normal_14
461276,MIT-Normal_14
461355,MIT-Normal_14
461434,MIT-Normal_14
461513,MIT-Normal_14
461593,MIT-Normal_14
461672,MIT-Normal_14
461751,MIT-Normal_14
461831,MIT-Normal_14
461912,MIT-Normal_14
461992,MIT-Normal_14
462073,MIT-Normal_14
462155,MIT-Normal_14
462237,MIT-Normal_14
462321,MIT-Normal_14
462404,MIT-Normal_14
462488,MIT-Normal_14
462573,MIT-Normal_14
462658,MIT-Normal_14
462743,MIT-Normal_14
462827,MIT-Normal_14
462910,MIT-Normal_14
462993,MIT-Normal_14
463074,MIT-Normal_14
463153,MIT-Normal_14
463231,MIT-Normal_14
463309,MIT-Normal_14
463385,MIT-Normal_14
463461,MIT-Normal_14
463535,MIT-Normal_14
463612,MIT-Normal_14
463693,MIT-Normal_14
463776,MIT-Normal_14
463867,MIT-Normal_14
463957,MIT-Normal_14
464048,MIT-Normal_14
464139,MIT-Normal_14
464230,MIT-Normal_14
464321,MIT-Normal_14
464407,MIT-Normal_14
464494,MIT-Normal_14
464581,MIT-Normal_14
464667,MIT-Normal_14
464751,MIT-Normal_14
464833,MIT-Normal_14
464913,MIT-Normal_14
464994,MIT-Normal_14
465075,MIT-Normal_14
465155,MIT-Normal_14
465235,MIT-Normal_14
465314,MIT-Normal_14
465393,MIT-Normal_14
465473,MIT-Normal_14
465551,MIT-Normal_14
465631,MIT-Normal_14
465709,MIT-Normal_14
465791,MIT-Normal_14
465875,MIT-Normal_14
465962,MIT-Normal_14
466049,MIT-Normal_14
466136,MIT-Normal_14
466223,MIT-Normal_14
466309,MIT-Normal_14
466394,MIT-Normal_14
466478,MIT-Normal_14
466562,MIT-Normal_14
466645,MIT-Normal_14
466728,MIT-Normal_14
466810,MIT-Normal_14
466891,MIT-Normal_14
466972,MIT-Normal_14
467052,MIT-Normal_14
467132,MIT-Normal_14
467211,MIT-Normal_14
467291,MIT-Normal_14
467370,MIT-Normal_14
467449,MIT-Normal_14
467527,MIT-Normal_14
467607,MIT-Normal_14
467686,MIT-Normal_14
467764,MIT-Normal_14
467844,MIT-Normal_14
467924,MIT-Normal_14
468006,MIT-Normal_14
468090,MIT-Normal_14
468177,MIT-Normal_14
468263,MIT-Normal_14
468350,MIT-Normal_14
468436,MIT-Normal_14
468521,MIT-Normal_14
468605,MIT-Normal_14
468688,MIT-Normal_14
468770,MIT-Normal_14
468849,MIT-Normal_14
468928,MIT-Normal_14
469005,MIT-Normal_14
469081,MIT-Normal_14
469157,MIT-Normal_14
469232,MIT-Normal_14
469306,MIT-Normal_14
469381,MIT-Normal_14
469455,MIT-Normal_14
469529,MIT-Normal_14
469603,MIT-Normal_14
469677,MIT-Normal_14
469752,MIT-Normal_14
469827,MIT-Normal_14
469907,MIT-Normal_14
469989,MIT-Normal_14
470074,MIT-Normal_14
470163,MIT-Normal_14
470250,MIT-Normal_14
470336,MIT-Normal_14
470424,MIT-Normal_14
470509,MIT-Normal_14
470597,MIT-Normal_14
470682,MIT-Normal_14
470765,MIT-Normal_14
470854,MIT-Normal_14
470939,MIT-Normal_14
471023,MIT-Normal_14
471105,MIT-Normal_14
471189,MIT-Normal_14
471270,MIT-Normal_14
471352,MIT-Normal_14
471433,MIT-Normal_14
471514,MIT-Normal_14
471597,MIT-Normal_14
471678,MIT-Normal_14
471759,MIT-Normal_14
471839,MIT-Normal_14
471919,MIT-Normal_14
472000,MIT-Normal_14
472079,MIT-Normal_14
472159,MIT-Normal_14
472240,MIT-Normal_14
472324,MIT-Normal_14
472411,MIT-Normal_14
472504,MIT-Normal_14
472598,MIT-Normal_14
472692,MIT-Normal_14
472784,MIT-Normal_14
472872,MIT-Normal_14
472959,MIT-Normal_14
473046,MIT-Normal_14
473131,MIT-Normal_14
473215,MIT-Normal_14
473299,MIT-Normal_14
473382,MIT-Normal_14
473466,MIT-Normal_14
473555,MIT-Normal_14
473647,MIT-Normal_14
473742,MIT-Normal_14
473839,MIT-Normal_14
473936,MIT-Normal_14
474032,MIT-Normal_14
474124,MIT-Normal_14
474214,MIT-Normal_14
474302,MIT-Normal_14
474388,MIT-Normal_14
474472,MIT-Normal_14
474558,MIT-Normal_14
474642,MIT-Normal_14
474725,MIT-Normal_14
474807,MIT-Normal_14
474889,MIT-Normal_14
474970,MIT-Normal_14
475051,MIT-Normal_14
475131,MIT-Normal_14
475211,MIT-Normal_14
475293,MIT-Normal_14
475373,MIT-Normal_14
475454,MIT-Normal_14
475535,MIT-Normal_14
475619,MIT-Normal_14
475703,MIT-Normal_14
475788,MIT-Normal_14
475876,MIT-Normal_14
475965,MIT-Normal_14
476058,MIT-Normal_14
476152,MIT-Normal_14
476246,MIT-Normal_14
476335,MIT-Normal_14
476424,MIT-Normal_14
476512,MIT-Normal_14
476600,MIT-Normal_14
476686,MIT-Normal_14
476772,MIT-Normal_14
476856,MIT-Normal_14
476938,MIT-Normal_14
477019,MIT-Normal_14
477100,MIT-Normal_14
477179,MIT-Normal_14
477258,MIT-Normal_14
477335,MIT-Normal_14
477412,MIT-Normal_14
477492,MIT-Normal_14
477573,MIT-Normal_14
477655,MIT-Normal_14
477737,MIT-Normal_14
477819,MIT-Normal_14
477900,MIT-Normal_14
477982,MIT-Normal_14
478064,MIT-Normal_14
478144,MIT-Normal_14
478225,MIT-Normal_14
478307,MIT-Normal_14
478394,MIT-Normal_14
478484,MIT-Normal_14
478578,MIT-Normal_14
478677,MIT-Normal_14
478774,MIT-Normal_14
478869,MIT-Normal_14
478967,MIT-Normal_14
479062,MIT-Normal_14
479155,MIT-Normal_14
479249,MIT-Normal_14
479337,MIT-Normal_14
479423,MIT-Normal_14
479509,MIT-Normal_14
479592,MIT-Normal_14
479673,MIT-Normal_14
479754,MIT-Normal_14
479832,MIT-Normal_14
479910,MIT-Normal_14
479986,MIT-Normal_14
480063,MIT-Normal_14
480140,MIT-Normal_14
480215,MIT-Normal_14
480291,MIT-Normal_14
480367,MIT-Normal_14
480444,MIT-Normal_14
480519,MIT-Normal_14
480597,MIT-Normal_14
480675,MIT-Normal_14
480754,MIT-Normal_14
480837,MIT-Normal_14
480923,MIT-Normal_14
481010,MIT-Normal_14
481095,MIT-Normal_14
481181,MIT-Normal_14
481263,MIT-Normal_14
481345,MIT-Normal_14
481427,MIT-Normal_14
481507,MIT-Normal_14
481586,MIT-Normal_14
481662,MIT-Normal_14
481739,MIT-Normal_14
481815,MIT-Normal_14
481890,MIT-Normal_14
481965,MIT-Normal_14
482037,MIT-Normal_14
482112,MIT-Normal_14
482187,MIT-Normal_14
482264,MIT-Normal_14
482341,MIT-Normal_14
482415,MIT-Normal_14
482489,MIT-Normal_14
482562,MIT-Normal_14
482634,MIT-Normal_14
482706,MIT-Normal_14
482776,MIT-Normal_14
482847,MIT-Normal_14
482919,MIT-Normal_14
482993,MIT-Normal_14
483066,MIT-Normal_14
483139,MIT-Normal_14
483211,MIT-Normal_14
483285,MIT-Normal_14
483358,MIT-Normal_14
483433,MIT-Normal_14
483507,MIT-Normal_14
483581,MIT-Normal_14
483656,MIT-Normal_14
483730,MIT-Normal_14
483805,MIT-Normal_14
483879,MIT-Normal_14
483953,MIT-Normal_14
484026,MIT-Normal_14
484098,MIT-Normal_14
484169,MIT-Normal_14
484238,MIT-Normal_14
484309,MIT-Normal_14
484377,MIT-Normal_14
484446,MIT-Normal_14
484512,MIT-Normal_14
484580,MIT-Normal_14
484647,MIT-Normal_14
484713,MIT-Normal_14
484781,MIT-Normal_14
484848,MIT-Normal_14
484915,MIT-Normal_14
484983,MIT-Normal_14
485050,MIT-Normal_14
485118,MIT-Normal_14
485187,MIT-Normal_14
485256,MIT-Normal_14
485326,MIT-Normal_14
485396,MIT-Normal_14
485466,MIT-Normal_14
485537,MIT-Normal_14
485609,MIT-Normal_14
485679,MIT-Normal_14
485751,MIT-Normal_14
485824,MIT-Normal_14
485896,MIT-Normal_14
485971,MIT-Normal_14
486046,MIT-Normal_14
486121,MIT-Normal_14
486199,MIT-Normal_14
486280,MIT-Normal_14
486363,MIT-Normal_14
486441,MIT-Normal_14
486520,MIT-Normal_14
486597,MIT-Normal_14
486673,MIT-Normal_14
486748,MIT-Normal_14
486825,MIT-Normal_14
486902,MIT-Normal_14
486978,MIT-Normal_14
487054,MIT-Normal_14
487132,MIT-Normal_14
487209,MIT-Normal_14
487286,MIT-Normal_14
487362,MIT-Normal_14
487439,MIT-Normal_14
487516,MIT-Normal_14
487595,MIT-Normal_14
487688,MIT-Normal_14
487788,MIT-Normal_14
487898,MIT-Normal_14
488010,MIT-Normal_14
488112,MIT-Normal_14
488213,MIT-Normal_14
488307,MIT-Normal_14
488397,MIT-Normal_14
488482,MIT-Normal_14
488567,MIT-Normal_14
488653,MIT-Normal_14
488746,MIT-Normal_14
488838,MIT-Normal_14
488923,MIT-Normal_14
489005,MIT-Normal_14
489088,MIT-Normal_14
489170,MIT-Normal_14
489252,MIT-Normal_14
489333,MIT-Normal_14
489412,MIT-Normal_14
489490,MIT-Normal_14
489568,MIT-Normal_14
489643,MIT-Normal_14
489717,MIT-Normal_14
489790,MIT-Normal_14
489862,MIT-Normal_14
489935,MIT-Normal_14
490007,MIT-Normal_14
490079,MIT-Normal_14
490151,MIT-Normal_14
490224,MIT-Normal_14
490300,MIT-Normal_14
490380,MIT-Normal_14
490467,MIT-Normal_14
490557,MIT-Normal_14
490643,MIT-Normal_14
490726,MIT-Normal_14
490809,MIT-Normal_14
490892,MIT-Normal_14
490975,MIT-Normal_14
491059,MIT-Normal_14
491146,MIT-Normal_14
491237,MIT-Normal_14
491326,MIT-Normal_14
491415,MIT-Normal_14
491499,MIT-Normal_14
491580,MIT-Normal_14
491658,MIT-Normal_14
491734,MIT-Normal_14
491808,MIT-Normal_14
491883,MIT-Normal_14
491958,MIT-Normal_14
492038,MIT-Normal_14
492120,MIT-Normal_14
492201,MIT-Normal_14
492282,MIT-Normal_14
492359,MIT-Normal_14
492436,MIT-Normal_14
492510,MIT-Normal_14
492584,MIT-Normal_14
492656,MIT-Normal_14
492730,MIT-Normal_14
492805,MIT-Normal_14
492889,MIT-Normal_14
492979,MIT-Normal_14
493079,MIT-Normal_14
493186,MIT-Normal_14
493293,MIT-Normal_14
493400,MIT-Normal_14
493502,MIT-Normal_14
493600,MIT-Normal_14
493697,MIT-Normal_14
493790,MIT-Normal_14
493883,MIT-Normal_14
493974,MIT-Normal_14
494064,MIT-Normal_14
494153,MIT-Normal_14
494241,MIT-Normal_14
494331,MIT-Normal_14
494419,MIT-Normal_14
494509,MIT-Normal_14
494608,MIT-Normal_14
494719,MIT-Normal_14
494840,MIT-Normal_14
494954,MIT-Normal_14
495056,MIT-Normal_14
495147,MIT-Normal_14
495233,MIT-Normal_14
495316,MIT-Normal_14
495396,MIT-Normal_14
495475,MIT-Normal_14
495556,MIT-Normal_14
495639,MIT-Normal_14
495729,MIT-Normal_14
495819,MIT-Normal_14
495909,MIT-Normal_14
495999,MIT-Normal_14
496086,MIT-Normal_14
496175,MIT-Normal_14
496265,MIT-Normal_14
496355,MIT-Normal_14
496449,MIT-Normal_14
496542,MIT-Normal_14
496635,MIT-Normal_14
496723,MIT-Normal_14
496808,MIT-Normal_14
496889,MIT-Normal_14
496970,MIT-Normal_14
497050,MIT-Normal_14
497132,MIT-Normal_14
497214,MIT-Normal_14
497301,MIT-Normal_14
497388,MIT-Normal_14
497474,MIT-Normal_14
497559,MIT-Normal_14
497643,MIT-Normal_14
497723,MIT-Normal_14
497803,MIT-Normal_14
497882,MIT-Normal_14
497963,MIT-Normal_14
498044,MIT-Normal_14
498127,MIT-Normal_14
498214,MIT-Normal_14
498301,MIT-Normal_14
498391,MIT-Normal_14
498483,MIT-Normal_14
498572,MIT-Normal_14
498659,MIT-Normal_14
498750,MIT-Normal_14
498834,MIT-Normal_14
498919,MIT-Normal_14
499002,MIT-Normal_14
499083,MIT-Normal_14
499163,MIT-Normal_14
499242,MIT-Normal_14
499322,MIT-Normal_14
499401,MIT-Normal_14
499486,MIT-Normal_14
499568,MIT-Normal_14
499657,MIT-Normal_14
499745,MIT-Normal_14
499835,MIT-Normal_14
499927,MIT-Normal_14
500016,MIT-Normal_14
500103,MIT-Normal_14
500187,MIT-Normal_14
500269,MIT-Normal_14
500349,MIT-Normal_14
500428,MIT-Normal_14
500509,MIT-Normal_14
500591,MIT-Normal_14
500677,MIT-Normal_14
500760,MIT-Normal_14
500843,MIT-Normal_14
500927,MIT-Normal_14
501010,MIT-Normal_14
501091,MIT-Normal_14
501172,MIT-Normal_14
501251,MIT-Normal_14
501328,MIT-Normal_14
501403,MIT-Normal_14
501479,MIT-Normal_14
501554,MIT-Normal_14
501629,MIT-Normal_14
501705,MIT-Normal_14
501783,MIT-Normal_14
501865,MIT-Normal_14
501947,MIT-Normal_14
502027,MIT-Normal_14
502108,MIT-Normal_14
502187,MIT-Normal_14
502266,MIT-Normal_14
502345,MIT-Normal_14
502423,MIT-Normal_14
502503,MIT-Normal_14
502583,MIT-Normal_14
502666,MIT-Normal_14
502753,MIT-Normal_14
502840,MIT-Normal_14
502926,MIT-Normal_14
503009,MIT-Normal_14
503091,MIT-Normal_14
503175,MIT-Normal_14
503258,MIT-Normal_14
503343,MIT-Normal_14
503427,MIT-Normal_14
503510,MIT-Normal_14
503593,MIT-Normal_14
503676,MIT-Normal_14
503759,MIT-Normal_14
503843,MIT-Normal_14
503927,MIT-Normal_14
504009,MIT-Normal_14
504091,MIT-Normal_14
504171,MIT-Normal_14
504251,MIT-Normal_14
504332,MIT-Normal_14
504413,MIT-Normal_14
504496,MIT-Normal_14
504582,MIT-Normal_14
504663,MIT-Normal_14
504749,MIT-Normal_14
504831,MIT-Normal_14
504914,MIT-Normal_14
504996,MIT-Normal_14
505080,MIT-Normal_14
505165,MIT-Normal_14
505248,MIT-Normal_14
505330,MIT-Normal_14
505412,MIT-Normal_14
505495,MIT-Normal_14
505576,MIT-Normal_14
505657,MIT-Normal_14
505739,MIT-Normal_14
505821,MIT-Normal_14
505906,MIT-Normal_14
505992,MIT-Normal_14
506078,MIT-Normal_14
506163,MIT-Normal_14
506248,MIT-Normal_14
506332,MIT-Normal_14
506415,MIT-Normal_14
506499,MIT-Normal_14
506584,MIT-Normal_14
506668,MIT-Normal_14
506752,MIT-Normal_14
506836,MIT-Normal_14
506924,MIT-Normal_14
507007,MIT-Normal_14
507095,MIT-Normal_14
507179,MIT-Normal_14
507264,MIT-Normal_14
507350,MIT-Normal_14
507435,MIT-Normal_14
507521,MIT-Normal_14
507608,MIT-Normal_14
507693,MIT-Normal_14
507780,MIT-Normal_14
507864,MIT-Normal_14
507952,MIT-Normal_14
508038,MIT-Normal_14
508125,MIT-Normal_14
508209,MIT-Normal_14
508294,MIT-Normal_14
508376,MIT-Normal_14
508456,MIT-Normal_14
508534,MIT-Normal_14
508613,MIT-Normal_14
508690,MIT-Normal_14
508768,MIT-Normal_14
508845,MIT-Normal_14
508923,MIT-Normal_14
509003,MIT-Normal_14
509086,MIT-Normal_14
509172,MIT-Normal_14
509264,MIT-Normal_14
509359,MIT-Normal_14
509455,MIT-Normal_14
509546,MIT-Normal_14
509638,MIT-Normal_14
509739,MIT-Normal_14
509844,MIT-Normal_14
509952,MIT-Normal_14
510066,MIT-Normal_14
510177,MIT-Normal_14
510280,MIT-Normal_14
510371,MIT-Normal_14
510454,MIT-Normal_14
510534,MIT-Normal_14
510615,MIT-Normal_14
510705,MIT-Normal_14
510790,MIT-Normal_14
510871,MIT-Normal_14
510952,MIT-Normal_14
511031,MIT-Normal_14
511109,MIT-Normal_14
511185,MIT-Normal_14
511259,MIT-Normal_14
511332,MIT-Normal_14
511405,MIT-Normal_14
511479,MIT-Normal_14
511554,MIT-Normal_14
511633,MIT-Normal_14
511713,MIT-Normal_14
511796,MIT-Normal_14
511878,MIT-Normal_14
511959,MIT-Normal_14
512038,MIT-Normal_14
512118,MIT-Normal_14
512197,MIT-Normal_14
512277,MIT-Normal_14
512357,MIT-Normal_14
512443,MIT-Normal_14
512529,MIT-Normal_14
512615,MIT-Normal_14
512701,MIT-Normal_14
512791,MIT-Normal_14
512881,MIT-Normal_14
512973,MIT-Normal_14
513065,MIT-Normal_14
513154,MIT-Normal_14
513240,MIT-Normal_14
513324,MIT-Normal_14
513405,MIT-Normal_14
513485,MIT-Normal_14
513563,MIT-Normal_14
513639,MIT-Normal_14
513715,MIT-Normal_14
513791,MIT-Normal_14
513869,MIT-Normal_14
513952,MIT-Normal_14
514042,MIT-Normal_14
514141,MIT-Normal_14
514246,MIT-Normal_14
514346,MIT-Normal_14
514440,MIT-Normal_14
514528,MIT-Normal_14
514613,MIT-Normal_14
514697,MIT-Normal_14
514780,MIT-Normal_14
514864,MIT-Normal_14
514946,MIT-Normal_14
515028,MIT-Normal_14
515111,MIT-Normal_14
515194,MIT-Normal_14
515277,MIT-Normal_14
515358,MIT-Normal_14
515439,MIT-Normal_14
515519,MIT-Normal_14
515600,MIT-Normal_14
515686,MIT-Normal_14
515769,MIT-Normal_14
515852,MIT-Normal_14
515936,MIT-Normal_14
516018,MIT-Normal_14
516100,MIT-Normal_14
516182,MIT-Normal_14
516268,MIT-Normal_14
516351,MIT-Normal_14
516435,MIT-Normal_14
516517,MIT-Normal_14
516600,MIT-Normal_14
516686,MIT-Normal_14
516773,MIT-Normal_14
516861,MIT-Normal_14
516948,MIT-Normal_14
517033,MIT-Normal_14
517114,MIT-Normal_14
517196,MIT-Normal_14
517276,MIT-Normal_14
517357,MIT-Normal_14
517437,MIT-Normal_14
517517,MIT-Normal_14
517599,MIT-Normal_14
517683,MIT-Normal_14
517770,MIT-Normal_14
517858,MIT-Normal_14
517945,MIT-Normal_14
518034,MIT-Normal_14
518117,MIT-Normal_14
518201,MIT-Normal_14
518285,MIT-Normal_14
518368,MIT-Normal_14
518450,MIT-Normal_14
518528,MIT-Normal_14
518607,MIT-Normal_14
518686,MIT-Normal_14
518765,MIT-Normal_14
518844,MIT-Normal_14
518923,MIT-Normal_14
519002,MIT-Normal_14
519081,MIT-Normal_14
519160,MIT-Normal_14
519241,MIT-Normal_14
519323,MIT-Normal_14
519403,MIT-Normal_14
519484,MIT-Normal_14
519564,MIT-Normal_14
519646,MIT-Normal_14
519730,MIT-Normal_14
519815,MIT-Normal_14
519900,MIT-Normal_14
519982,MIT-Normal_14
520064,MIT-Normal_14
520145,MIT-Normal_14
520228,MIT-Normal_14
520311,MIT-Normal_14
520392,MIT-Normal_14
520473,MIT-Normal_14
520553,MIT-Normal_14
520635,MIT-Normal_14
520718,MIT-Normal_14
520798,MIT-Normal_14
520878,MIT-Normal_14
520959,MIT-Normal_14
521039,MIT-Normal_14
521120,MIT-Normal_14
521204,MIT-Normal_14
521288,MIT-Normal_14
521370,MIT-Normal_14
521453,MIT-Normal_14
521535,MIT-Normal_14
521616,MIT-Normal_14
521701,MIT-Normal_14
521785,MIT-Normal_14
521870,MIT-Normal_14
521953,MIT-Normal_14
522040,MIT-Normal_14
522122,MIT-Normal_14
522208,MIT-Normal_14
522294,MIT-Normal_14
522376,MIT-Normal_14
522459,MIT-Normal_14
522541,MIT-Normal_14
522625,MIT-Normal_14
522706,MIT-Normal_14
522787,MIT-Normal_14
522868,MIT-Normal_14
522948,MIT-Normal_14
523034,MIT-Normal_14
523120,MIT-Normal_14
523208,MIT-Normal_14
523296,MIT-Normal_14
523381,MIT-Normal_14
523463,MIT-Normal_14
523545,MIT-Normal_14
523627,MIT-Normal_14
523708,MIT-Normal_14
523789,MIT-Normal_14
523868,MIT-Normal_14
523947,MIT-Normal_14
524027,MIT-Normal_14
524110,MIT-Normal_14
524194,MIT-Normal_14
524278,MIT-Normal_14
524363,MIT-Normal_14
524449,MIT-Normal_14
524535,MIT-Normal_14
524620,MIT-Normal_14
524705,MIT-Normal_14
524787,MIT-Normal_14
524870,MIT-Normal_14
