Rpeaks,Participant,Sampling_Rate,Database
116337,MIT-Normal_17,128,MIT-Normal
116417,MIT-Normal_17,128,MIT-Normal
116498,MIT-Normal_17,128,MIT-Normal
116579,MIT-Normal_17,128,MIT-Normal
116662,MIT-Normal_17,128,MIT-Normal
116746,MIT-Normal_17,128,MIT-Normal
116833,MIT-Normal_17,128,MIT-Normal
116923,MIT-Normal_17,128,MIT-Normal
117015,MIT-Normal_17,128,MIT-Normal
117107,MIT-Normal_17,128,MIT-Normal
117198,MIT-Normal_17,128,MIT-Normal
117287,MIT-Normal_17,128,MIT-Normal
117375,MIT-Normal_17,128,MIT-Normal
117462,MIT-Normal_17,128,MIT-Normal
117547,MIT-Normal_17,128,MIT-Normal
117632,MIT-Normal_17,128,MIT-Normal
117716,MIT-Normal_17,128,MIT-Normal
117798,MIT-Normal_17,128,MIT-Normal
117880,MIT-Normal_17,128,MIT-Normal
117963,MIT-Normal_17,128,MIT-Normal
118045,MIT-Normal_17,128,MIT-Normal
118127,MIT-Normal_17,128,MIT-Normal
118208,MIT-Normal_17,128,MIT-Normal
118291,MIT-Normal_17,128,MIT-Normal
118373,MIT-Normal_17,128,MIT-Normal
118456,MIT-Normal_17,128,MIT-Normal
118538,MIT-Normal_17,128,MIT-Normal
118622,MIT-Normal_17,128,MIT-Normal
118705,MIT-Normal_17,128,MIT-Normal
118790,MIT-Normal_17,128,MIT-Normal
118871,MIT-Normal_17,128,MIT-Normal
118953,MIT-Normal_17,128,MIT-Normal
119039,MIT-Normal_17,128,MIT-Normal
119128,MIT-Normal_17,128,MIT-Normal
119211,MIT-Normal_17,128,MIT-Normal
119297,MIT-Normal_17,128,MIT-Normal
119385,MIT-Normal_17,128,MIT-Normal
119474,MIT-Normal_17,128,MIT-Normal
119561,MIT-Normal_17,128,MIT-Normal
119645,MIT-Normal_17,128,MIT-Normal
119727,MIT-Normal_17,128,MIT-Normal
119807,MIT-Normal_17,128,MIT-Normal
119886,MIT-Normal_17,128,MIT-Normal
119964,MIT-Normal_17,128,MIT-Normal
120045,MIT-Normal_17,128,MIT-Normal
120126,MIT-Normal_17,128,MIT-Normal
120208,MIT-Normal_17,128,MIT-Normal
120293,MIT-Normal_17,128,MIT-Normal
120379,MIT-Normal_17,128,MIT-Normal
120469,MIT-Normal_17,128,MIT-Normal
120558,MIT-Normal_17,128,MIT-Normal
120647,MIT-Normal_17,128,MIT-Normal
120736,MIT-Normal_17,128,MIT-Normal
120824,MIT-Normal_17,128,MIT-Normal
120907,MIT-Normal_17,128,MIT-Normal
120996,MIT-Normal_17,128,MIT-Normal
121082,MIT-Normal_17,128,MIT-Normal
121164,MIT-Normal_17,128,MIT-Normal
121255,MIT-Normal_17,128,MIT-Normal
121343,MIT-Normal_17,128,MIT-Normal
121435,MIT-Normal_17,128,MIT-Normal
121525,MIT-Normal_17,128,MIT-Normal
121616,MIT-Normal_17,128,MIT-Normal
121705,MIT-Normal_17,128,MIT-Normal
121795,MIT-Normal_17,128,MIT-Normal
121882,MIT-Normal_17,128,MIT-Normal
121969,MIT-Normal_17,128,MIT-Normal
122055,MIT-Normal_17,128,MIT-Normal
122141,MIT-Normal_17,128,MIT-Normal
122225,MIT-Normal_17,128,MIT-Normal
122309,MIT-Normal_17,128,MIT-Normal
122394,MIT-Normal_17,128,MIT-Normal
122477,MIT-Normal_17,128,MIT-Normal
122561,MIT-Normal_17,128,MIT-Normal
122644,MIT-Normal_17,128,MIT-Normal
122727,MIT-Normal_17,128,MIT-Normal
122810,MIT-Normal_17,128,MIT-Normal
122892,MIT-Normal_17,128,MIT-Normal
122974,MIT-Normal_17,128,MIT-Normal
123058,MIT-Normal_17,128,MIT-Normal
123141,MIT-Normal_17,128,MIT-Normal
123226,MIT-Normal_17,128,MIT-Normal
123310,MIT-Normal_17,128,MIT-Normal
123394,MIT-Normal_17,128,MIT-Normal
123480,MIT-Normal_17,128,MIT-Normal
123568,MIT-Normal_17,128,MIT-Normal
123656,MIT-Normal_17,128,MIT-Normal
123745,MIT-Normal_17,128,MIT-Normal
123835,MIT-Normal_17,128,MIT-Normal
123925,MIT-Normal_17,128,MIT-Normal
124017,MIT-Normal_17,128,MIT-Normal
124106,MIT-Normal_17,128,MIT-Normal
124198,MIT-Normal_17,128,MIT-Normal
124289,MIT-Normal_17,128,MIT-Normal
124380,MIT-Normal_17,128,MIT-Normal
124471,MIT-Normal_17,128,MIT-Normal
124561,MIT-Normal_17,128,MIT-Normal
124649,MIT-Normal_17,128,MIT-Normal
124736,MIT-Normal_17,128,MIT-Normal
124822,MIT-Normal_17,128,MIT-Normal
124908,MIT-Normal_17,128,MIT-Normal
124990,MIT-Normal_17,128,MIT-Normal
125073,MIT-Normal_17,128,MIT-Normal
125155,MIT-Normal_17,128,MIT-Normal
125238,MIT-Normal_17,128,MIT-Normal
125320,MIT-Normal_17,128,MIT-Normal
125404,MIT-Normal_17,128,MIT-Normal
125492,MIT-Normal_17,128,MIT-Normal
125583,MIT-Normal_17,128,MIT-Normal
125674,MIT-Normal_17,128,MIT-Normal
125763,MIT-Normal_17,128,MIT-Normal
125851,MIT-Normal_17,128,MIT-Normal
125938,MIT-Normal_17,128,MIT-Normal
126023,MIT-Normal_17,128,MIT-Normal
126105,MIT-Normal_17,128,MIT-Normal
126188,MIT-Normal_17,128,MIT-Normal
126271,MIT-Normal_17,128,MIT-Normal
126354,MIT-Normal_17,128,MIT-Normal
126437,MIT-Normal_17,128,MIT-Normal
126521,MIT-Normal_17,128,MIT-Normal
126606,MIT-Normal_17,128,MIT-Normal
126688,MIT-Normal_17,128,MIT-Normal
126771,MIT-Normal_17,128,MIT-Normal
126855,MIT-Normal_17,128,MIT-Normal
126937,MIT-Normal_17,128,MIT-Normal
127021,MIT-Normal_17,128,MIT-Normal
127106,MIT-Normal_17,128,MIT-Normal
127185,MIT-Normal_17,128,MIT-Normal
127270,MIT-Normal_17,128,MIT-Normal
127351,MIT-Normal_17,128,MIT-Normal
127431,MIT-Normal_17,128,MIT-Normal
127512,MIT-Normal_17,128,MIT-Normal
127593,MIT-Normal_17,128,MIT-Normal
127673,MIT-Normal_17,128,MIT-Normal
127753,MIT-Normal_17,128,MIT-Normal
127833,MIT-Normal_17,128,MIT-Normal
127914,MIT-Normal_17,128,MIT-Normal
127998,MIT-Normal_17,128,MIT-Normal
128086,MIT-Normal_17,128,MIT-Normal
128175,MIT-Normal_17,128,MIT-Normal
128268,MIT-Normal_17,128,MIT-Normal
128364,MIT-Normal_17,128,MIT-Normal
128460,MIT-Normal_17,128,MIT-Normal
128554,MIT-Normal_17,128,MIT-Normal
128645,MIT-Normal_17,128,MIT-Normal
128735,MIT-Normal_17,128,MIT-Normal
128823,MIT-Normal_17,128,MIT-Normal
128910,MIT-Normal_17,128,MIT-Normal
128995,MIT-Normal_17,128,MIT-Normal
129080,MIT-Normal_17,128,MIT-Normal
129164,MIT-Normal_17,128,MIT-Normal
129248,MIT-Normal_17,128,MIT-Normal
129331,MIT-Normal_17,128,MIT-Normal
129413,MIT-Normal_17,128,MIT-Normal
129496,MIT-Normal_17,128,MIT-Normal
129580,MIT-Normal_17,128,MIT-Normal
129664,MIT-Normal_17,128,MIT-Normal
129749,MIT-Normal_17,128,MIT-Normal
129834,MIT-Normal_17,128,MIT-Normal
129922,MIT-Normal_17,128,MIT-Normal
130010,MIT-Normal_17,128,MIT-Normal
130101,MIT-Normal_17,128,MIT-Normal
130191,MIT-Normal_17,128,MIT-Normal
130281,MIT-Normal_17,128,MIT-Normal
130374,MIT-Normal_17,128,MIT-Normal
130465,MIT-Normal_17,128,MIT-Normal
130555,MIT-Normal_17,128,MIT-Normal
130644,MIT-Normal_17,128,MIT-Normal
130735,MIT-Normal_17,128,MIT-Normal
130824,MIT-Normal_17,128,MIT-Normal
130911,MIT-Normal_17,128,MIT-Normal
130996,MIT-Normal_17,128,MIT-Normal
131078,MIT-Normal_17,128,MIT-Normal
131160,MIT-Normal_17,128,MIT-Normal
131239,MIT-Normal_17,128,MIT-Normal
131318,MIT-Normal_17,128,MIT-Normal
131396,MIT-Normal_17,128,MIT-Normal
131473,MIT-Normal_17,128,MIT-Normal
131553,MIT-Normal_17,128,MIT-Normal
131634,MIT-Normal_17,128,MIT-Normal
131716,MIT-Normal_17,128,MIT-Normal
131802,MIT-Normal_17,128,MIT-Normal
131891,MIT-Normal_17,128,MIT-Normal
131980,MIT-Normal_17,128,MIT-Normal
132071,MIT-Normal_17,128,MIT-Normal
132165,MIT-Normal_17,128,MIT-Normal
132262,MIT-Normal_17,128,MIT-Normal
132359,MIT-Normal_17,128,MIT-Normal
132459,MIT-Normal_17,128,MIT-Normal
132557,MIT-Normal_17,128,MIT-Normal
132654,MIT-Normal_17,128,MIT-Normal
132751,MIT-Normal_17,128,MIT-Normal
132847,MIT-Normal_17,128,MIT-Normal
132942,MIT-Normal_17,128,MIT-Normal
133035,MIT-Normal_17,128,MIT-Normal
133127,MIT-Normal_17,128,MIT-Normal
133216,MIT-Normal_17,128,MIT-Normal
133304,MIT-Normal_17,128,MIT-Normal
133391,MIT-Normal_17,128,MIT-Normal
133476,MIT-Normal_17,128,MIT-Normal
133559,MIT-Normal_17,128,MIT-Normal
133642,MIT-Normal_17,128,MIT-Normal
133725,MIT-Normal_17,128,MIT-Normal
133810,MIT-Normal_17,128,MIT-Normal
133896,MIT-Normal_17,128,MIT-Normal
133983,MIT-Normal_17,128,MIT-Normal
134068,MIT-Normal_17,128,MIT-Normal
134152,MIT-Normal_17,128,MIT-Normal
134236,MIT-Normal_17,128,MIT-Normal
134319,MIT-Normal_17,128,MIT-Normal
134402,MIT-Normal_17,128,MIT-Normal
134484,MIT-Normal_17,128,MIT-Normal
134566,MIT-Normal_17,128,MIT-Normal
134648,MIT-Normal_17,128,MIT-Normal
134730,MIT-Normal_17,128,MIT-Normal
134815,MIT-Normal_17,128,MIT-Normal
134903,MIT-Normal_17,128,MIT-Normal
134991,MIT-Normal_17,128,MIT-Normal
135078,MIT-Normal_17,128,MIT-Normal
135165,MIT-Normal_17,128,MIT-Normal
135252,MIT-Normal_17,128,MIT-Normal
135337,MIT-Normal_17,128,MIT-Normal
135421,MIT-Normal_17,128,MIT-Normal
135503,MIT-Normal_17,128,MIT-Normal
135584,MIT-Normal_17,128,MIT-Normal
135665,MIT-Normal_17,128,MIT-Normal
135746,MIT-Normal_17,128,MIT-Normal
135830,MIT-Normal_17,128,MIT-Normal
135914,MIT-Normal_17,128,MIT-Normal
135999,MIT-Normal_17,128,MIT-Normal
136087,MIT-Normal_17,128,MIT-Normal
136175,MIT-Normal_17,128,MIT-Normal
136265,MIT-Normal_17,128,MIT-Normal
136354,MIT-Normal_17,128,MIT-Normal
136444,MIT-Normal_17,128,MIT-Normal
136533,MIT-Normal_17,128,MIT-Normal
136623,MIT-Normal_17,128,MIT-Normal
136712,MIT-Normal_17,128,MIT-Normal
136805,MIT-Normal_17,128,MIT-Normal
136900,MIT-Normal_17,128,MIT-Normal
136993,MIT-Normal_17,128,MIT-Normal
137084,MIT-Normal_17,128,MIT-Normal
137175,MIT-Normal_17,128,MIT-Normal
137265,MIT-Normal_17,128,MIT-Normal
137356,MIT-Normal_17,128,MIT-Normal
137447,MIT-Normal_17,128,MIT-Normal
137539,MIT-Normal_17,128,MIT-Normal
137632,MIT-Normal_17,128,MIT-Normal
137724,MIT-Normal_17,128,MIT-Normal
137815,MIT-Normal_17,128,MIT-Normal
137905,MIT-Normal_17,128,MIT-Normal
137997,MIT-Normal_17,128,MIT-Normal
138087,MIT-Normal_17,128,MIT-Normal
138177,MIT-Normal_17,128,MIT-Normal
138266,MIT-Normal_17,128,MIT-Normal
138354,MIT-Normal_17,128,MIT-Normal
138441,MIT-Normal_17,128,MIT-Normal
138529,MIT-Normal_17,128,MIT-Normal
138621,MIT-Normal_17,128,MIT-Normal
138715,MIT-Normal_17,128,MIT-Normal
138811,MIT-Normal_17,128,MIT-Normal
138908,MIT-Normal_17,128,MIT-Normal
139001,MIT-Normal_17,128,MIT-Normal
139091,MIT-Normal_17,128,MIT-Normal
139180,MIT-Normal_17,128,MIT-Normal
139268,MIT-Normal_17,128,MIT-Normal
139355,MIT-Normal_17,128,MIT-Normal
139440,MIT-Normal_17,128,MIT-Normal
139524,MIT-Normal_17,128,MIT-Normal
139607,MIT-Normal_17,128,MIT-Normal
139689,MIT-Normal_17,128,MIT-Normal
139772,MIT-Normal_17,128,MIT-Normal
139853,MIT-Normal_17,128,MIT-Normal
139934,MIT-Normal_17,128,MIT-Normal
140014,MIT-Normal_17,128,MIT-Normal
140095,MIT-Normal_17,128,MIT-Normal
140178,MIT-Normal_17,128,MIT-Normal
140262,MIT-Normal_17,128,MIT-Normal
140347,MIT-Normal_17,128,MIT-Normal
140429,MIT-Normal_17,128,MIT-Normal
140515,MIT-Normal_17,128,MIT-Normal
140601,MIT-Normal_17,128,MIT-Normal
140687,MIT-Normal_17,128,MIT-Normal
140775,MIT-Normal_17,128,MIT-Normal
140864,MIT-Normal_17,128,MIT-Normal
140954,MIT-Normal_17,128,MIT-Normal
141044,MIT-Normal_17,128,MIT-Normal
141134,MIT-Normal_17,128,MIT-Normal
141223,MIT-Normal_17,128,MIT-Normal
141311,MIT-Normal_17,128,MIT-Normal
141395,MIT-Normal_17,128,MIT-Normal
141479,MIT-Normal_17,128,MIT-Normal
141560,MIT-Normal_17,128,MIT-Normal
141641,MIT-Normal_17,128,MIT-Normal
141720,MIT-Normal_17,128,MIT-Normal
141800,MIT-Normal_17,128,MIT-Normal
141880,MIT-Normal_17,128,MIT-Normal
141959,MIT-Normal_17,128,MIT-Normal
142038,MIT-Normal_17,128,MIT-Normal
142116,MIT-Normal_17,128,MIT-Normal
142192,MIT-Normal_17,128,MIT-Normal
142269,MIT-Normal_17,128,MIT-Normal
142345,MIT-Normal_17,128,MIT-Normal
142423,MIT-Normal_17,128,MIT-Normal
142504,MIT-Normal_17,128,MIT-Normal
142591,MIT-Normal_17,128,MIT-Normal
142680,MIT-Normal_17,128,MIT-Normal
142773,MIT-Normal_17,128,MIT-Normal
142869,MIT-Normal_17,128,MIT-Normal
142962,MIT-Normal_17,128,MIT-Normal
143054,MIT-Normal_17,128,MIT-Normal
143146,MIT-Normal_17,128,MIT-Normal
143235,MIT-Normal_17,128,MIT-Normal
143321,MIT-Normal_17,128,MIT-Normal
143406,MIT-Normal_17,128,MIT-Normal
143493,MIT-Normal_17,128,MIT-Normal
143578,MIT-Normal_17,128,MIT-Normal
143662,MIT-Normal_17,128,MIT-Normal
143744,MIT-Normal_17,128,MIT-Normal
143825,MIT-Normal_17,128,MIT-Normal
143904,MIT-Normal_17,128,MIT-Normal
143982,MIT-Normal_17,128,MIT-Normal
144060,MIT-Normal_17,128,MIT-Normal
144141,MIT-Normal_17,128,MIT-Normal
144223,MIT-Normal_17,128,MIT-Normal
144309,MIT-Normal_17,128,MIT-Normal
144402,MIT-Normal_17,128,MIT-Normal
144496,MIT-Normal_17,128,MIT-Normal
144590,MIT-Normal_17,128,MIT-Normal
144680,MIT-Normal_17,128,MIT-Normal
144768,MIT-Normal_17,128,MIT-Normal
144852,MIT-Normal_17,128,MIT-Normal
144938,MIT-Normal_17,128,MIT-Normal
145024,MIT-Normal_17,128,MIT-Normal
145111,MIT-Normal_17,128,MIT-Normal
145199,MIT-Normal_17,128,MIT-Normal
145290,MIT-Normal_17,128,MIT-Normal
145382,MIT-Normal_17,128,MIT-Normal
145474,MIT-Normal_17,128,MIT-Normal
145566,MIT-Normal_17,128,MIT-Normal
145658,MIT-Normal_17,128,MIT-Normal
145749,MIT-Normal_17,128,MIT-Normal
145841,MIT-Normal_17,128,MIT-Normal
145929,MIT-Normal_17,128,MIT-Normal
146017,MIT-Normal_17,128,MIT-Normal
146102,MIT-Normal_17,128,MIT-Normal
146185,MIT-Normal_17,128,MIT-Normal
146267,MIT-Normal_17,128,MIT-Normal
146348,MIT-Normal_17,128,MIT-Normal
146429,MIT-Normal_17,128,MIT-Normal
146509,MIT-Normal_17,128,MIT-Normal
146589,MIT-Normal_17,128,MIT-Normal
146672,MIT-Normal_17,128,MIT-Normal
146754,MIT-Normal_17,128,MIT-Normal
146838,MIT-Normal_17,128,MIT-Normal
146922,MIT-Normal_17,128,MIT-Normal
147008,MIT-Normal_17,128,MIT-Normal
147097,MIT-Normal_17,128,MIT-Normal
147186,MIT-Normal_17,128,MIT-Normal
147274,MIT-Normal_17,128,MIT-Normal
147363,MIT-Normal_17,128,MIT-Normal
147450,MIT-Normal_17,128,MIT-Normal
147539,MIT-Normal_17,128,MIT-Normal
147625,MIT-Normal_17,128,MIT-Normal
147712,MIT-Normal_17,128,MIT-Normal
147798,MIT-Normal_17,128,MIT-Normal
147885,MIT-Normal_17,128,MIT-Normal
147968,MIT-Normal_17,128,MIT-Normal
148049,MIT-Normal_17,128,MIT-Normal
148130,MIT-Normal_17,128,MIT-Normal
148214,MIT-Normal_17,128,MIT-Normal
148301,MIT-Normal_17,128,MIT-Normal
148389,MIT-Normal_17,128,MIT-Normal
148481,MIT-Normal_17,128,MIT-Normal
148572,MIT-Normal_17,128,MIT-Normal
148663,MIT-Normal_17,128,MIT-Normal
148753,MIT-Normal_17,128,MIT-Normal
148842,MIT-Normal_17,128,MIT-Normal
148930,MIT-Normal_17,128,MIT-Normal
149015,MIT-Normal_17,128,MIT-Normal
149100,MIT-Normal_17,128,MIT-Normal
149183,MIT-Normal_17,128,MIT-Normal
149270,MIT-Normal_17,128,MIT-Normal
149356,MIT-Normal_17,128,MIT-Normal
149446,MIT-Normal_17,128,MIT-Normal
149535,MIT-Normal_17,128,MIT-Normal
149622,MIT-Normal_17,128,MIT-Normal
149710,MIT-Normal_17,128,MIT-Normal
149797,MIT-Normal_17,128,MIT-Normal
149883,MIT-Normal_17,128,MIT-Normal
149968,MIT-Normal_17,128,MIT-Normal
150052,MIT-Normal_17,128,MIT-Normal
150135,MIT-Normal_17,128,MIT-Normal
150218,MIT-Normal_17,128,MIT-Normal
150300,MIT-Normal_17,128,MIT-Normal
150382,MIT-Normal_17,128,MIT-Normal
150465,MIT-Normal_17,128,MIT-Normal
150547,MIT-Normal_17,128,MIT-Normal
150630,MIT-Normal_17,128,MIT-Normal
150715,MIT-Normal_17,128,MIT-Normal
150797,MIT-Normal_17,128,MIT-Normal
150879,MIT-Normal_17,128,MIT-Normal
150964,MIT-Normal_17,128,MIT-Normal
151048,MIT-Normal_17,128,MIT-Normal
151135,MIT-Normal_17,128,MIT-Normal
151223,MIT-Normal_17,128,MIT-Normal
151315,MIT-Normal_17,128,MIT-Normal
151407,MIT-Normal_17,128,MIT-Normal
151500,MIT-Normal_17,128,MIT-Normal
151594,MIT-Normal_17,128,MIT-Normal
151688,MIT-Normal_17,128,MIT-Normal
151781,MIT-Normal_17,128,MIT-Normal
151872,MIT-Normal_17,128,MIT-Normal
151961,MIT-Normal_17,128,MIT-Normal
152049,MIT-Normal_17,128,MIT-Normal
152138,MIT-Normal_17,128,MIT-Normal
152225,MIT-Normal_17,128,MIT-Normal
152314,MIT-Normal_17,128,MIT-Normal
152403,MIT-Normal_17,128,MIT-Normal
152491,MIT-Normal_17,128,MIT-Normal
152578,MIT-Normal_17,128,MIT-Normal
152663,MIT-Normal_17,128,MIT-Normal
152746,MIT-Normal_17,128,MIT-Normal
152830,MIT-Normal_17,128,MIT-Normal
152912,MIT-Normal_17,128,MIT-Normal
152994,MIT-Normal_17,128,MIT-Normal
153079,MIT-Normal_17,128,MIT-Normal
153161,MIT-Normal_17,128,MIT-Normal
153252,MIT-Normal_17,128,MIT-Normal
153343,MIT-Normal_17,128,MIT-Normal
153440,MIT-Normal_17,128,MIT-Normal
153537,MIT-Normal_17,128,MIT-Normal
153636,MIT-Normal_17,128,MIT-Normal
153735,MIT-Normal_17,128,MIT-Normal
153833,MIT-Normal_17,128,MIT-Normal
153929,MIT-Normal_17,128,MIT-Normal
154022,MIT-Normal_17,128,MIT-Normal
154114,MIT-Normal_17,128,MIT-Normal
154205,MIT-Normal_17,128,MIT-Normal
154292,MIT-Normal_17,128,MIT-Normal
154378,MIT-Normal_17,128,MIT-Normal
154462,MIT-Normal_17,128,MIT-Normal
154545,MIT-Normal_17,128,MIT-Normal
154628,MIT-Normal_17,128,MIT-Normal
154710,MIT-Normal_17,128,MIT-Normal
154791,MIT-Normal_17,128,MIT-Normal
154873,MIT-Normal_17,128,MIT-Normal
154956,MIT-Normal_17,128,MIT-Normal
155040,MIT-Normal_17,128,MIT-Normal
155128,MIT-Normal_17,128,MIT-Normal
155219,MIT-Normal_17,128,MIT-Normal
155312,MIT-Normal_17,128,MIT-Normal
155407,MIT-Normal_17,128,MIT-Normal
155504,MIT-Normal_17,128,MIT-Normal
155603,MIT-Normal_17,128,MIT-Normal
155703,MIT-Normal_17,128,MIT-Normal
155801,MIT-Normal_17,128,MIT-Normal
155897,MIT-Normal_17,128,MIT-Normal
155991,MIT-Normal_17,128,MIT-Normal
156085,MIT-Normal_17,128,MIT-Normal
156177,MIT-Normal_17,128,MIT-Normal
156267,MIT-Normal_17,128,MIT-Normal
156355,MIT-Normal_17,128,MIT-Normal
156441,MIT-Normal_17,128,MIT-Normal
156527,MIT-Normal_17,128,MIT-Normal
156615,MIT-Normal_17,128,MIT-Normal
156703,MIT-Normal_17,128,MIT-Normal
156790,MIT-Normal_17,128,MIT-Normal
156878,MIT-Normal_17,128,MIT-Normal
156964,MIT-Normal_17,128,MIT-Normal
157051,MIT-Normal_17,128,MIT-Normal
157138,MIT-Normal_17,128,MIT-Normal
157221,MIT-Normal_17,128,MIT-Normal
157306,MIT-Normal_17,128,MIT-Normal
157392,MIT-Normal_17,128,MIT-Normal
157479,MIT-Normal_17,128,MIT-Normal
157567,MIT-Normal_17,128,MIT-Normal
157656,MIT-Normal_17,128,MIT-Normal
157744,MIT-Normal_17,128,MIT-Normal
157831,MIT-Normal_17,128,MIT-Normal
157917,MIT-Normal_17,128,MIT-Normal
157998,MIT-Normal_17,128,MIT-Normal
158086,MIT-Normal_17,128,MIT-Normal
158182,MIT-Normal_17,128,MIT-Normal
158277,MIT-Normal_17,128,MIT-Normal
158371,MIT-Normal_17,128,MIT-Normal
158461,MIT-Normal_17,128,MIT-Normal
158547,MIT-Normal_17,128,MIT-Normal
158629,MIT-Normal_17,128,MIT-Normal
158710,MIT-Normal_17,128,MIT-Normal
158791,MIT-Normal_17,128,MIT-Normal
158871,MIT-Normal_17,128,MIT-Normal
158953,MIT-Normal_17,128,MIT-Normal
159036,MIT-Normal_17,128,MIT-Normal
159120,MIT-Normal_17,128,MIT-Normal
159203,MIT-Normal_17,128,MIT-Normal
159289,MIT-Normal_17,128,MIT-Normal
159375,MIT-Normal_17,128,MIT-Normal
159462,MIT-Normal_17,128,MIT-Normal
159551,MIT-Normal_17,128,MIT-Normal
159643,MIT-Normal_17,128,MIT-Normal
159734,MIT-Normal_17,128,MIT-Normal
159828,MIT-Normal_17,128,MIT-Normal
159922,MIT-Normal_17,128,MIT-Normal
160018,MIT-Normal_17,128,MIT-Normal
160112,MIT-Normal_17,128,MIT-Normal
160208,MIT-Normal_17,128,MIT-Normal
160306,MIT-Normal_17,128,MIT-Normal
160405,MIT-Normal_17,128,MIT-Normal
160504,MIT-Normal_17,128,MIT-Normal
160603,MIT-Normal_17,128,MIT-Normal
160699,MIT-Normal_17,128,MIT-Normal
160794,MIT-Normal_17,128,MIT-Normal
160889,MIT-Normal_17,128,MIT-Normal
160983,MIT-Normal_17,128,MIT-Normal
161076,MIT-Normal_17,128,MIT-Normal
161169,MIT-Normal_17,128,MIT-Normal
161261,MIT-Normal_17,128,MIT-Normal
161351,MIT-Normal_17,128,MIT-Normal
161441,MIT-Normal_17,128,MIT-Normal
161532,MIT-Normal_17,128,MIT-Normal
161624,MIT-Normal_17,128,MIT-Normal
161716,MIT-Normal_17,128,MIT-Normal
161807,MIT-Normal_17,128,MIT-Normal
161893,MIT-Normal_17,128,MIT-Normal
161979,MIT-Normal_17,128,MIT-Normal
162066,MIT-Normal_17,128,MIT-Normal
162152,MIT-Normal_17,128,MIT-Normal
162236,MIT-Normal_17,128,MIT-Normal
162317,MIT-Normal_17,128,MIT-Normal
162397,MIT-Normal_17,128,MIT-Normal
162476,MIT-Normal_17,128,MIT-Normal
162555,MIT-Normal_17,128,MIT-Normal
162636,MIT-Normal_17,128,MIT-Normal
162721,MIT-Normal_17,128,MIT-Normal
162815,MIT-Normal_17,128,MIT-Normal
162926,MIT-Normal_17,128,MIT-Normal
163041,MIT-Normal_17,128,MIT-Normal
163156,MIT-Normal_17,128,MIT-Normal
163269,MIT-Normal_17,128,MIT-Normal
163378,MIT-Normal_17,128,MIT-Normal
163481,MIT-Normal_17,128,MIT-Normal
163580,MIT-Normal_17,128,MIT-Normal
163673,MIT-Normal_17,128,MIT-Normal
163765,MIT-Normal_17,128,MIT-Normal
163852,MIT-Normal_17,128,MIT-Normal
163937,MIT-Normal_17,128,MIT-Normal
164022,MIT-Normal_17,128,MIT-Normal
164104,MIT-Normal_17,128,MIT-Normal
164184,MIT-Normal_17,128,MIT-Normal
164264,MIT-Normal_17,128,MIT-Normal
164342,MIT-Normal_17,128,MIT-Normal
164419,MIT-Normal_17,128,MIT-Normal
164498,MIT-Normal_17,128,MIT-Normal
164582,MIT-Normal_17,128,MIT-Normal
164666,MIT-Normal_17,128,MIT-Normal
164754,MIT-Normal_17,128,MIT-Normal
164842,MIT-Normal_17,128,MIT-Normal
164933,MIT-Normal_17,128,MIT-Normal
165024,MIT-Normal_17,128,MIT-Normal
165111,MIT-Normal_17,128,MIT-Normal
165203,MIT-Normal_17,128,MIT-Normal
165299,MIT-Normal_17,128,MIT-Normal
165389,MIT-Normal_17,128,MIT-Normal
165477,MIT-Normal_17,128,MIT-Normal
165561,MIT-Normal_17,128,MIT-Normal
165650,MIT-Normal_17,128,MIT-Normal
165735,MIT-Normal_17,128,MIT-Normal
165820,MIT-Normal_17,128,MIT-Normal
165905,MIT-Normal_17,128,MIT-Normal
165988,MIT-Normal_17,128,MIT-Normal
166071,MIT-Normal_17,128,MIT-Normal
166154,MIT-Normal_17,128,MIT-Normal
166236,MIT-Normal_17,128,MIT-Normal
166319,MIT-Normal_17,128,MIT-Normal
166403,MIT-Normal_17,128,MIT-Normal
166488,MIT-Normal_17,128,MIT-Normal
166574,MIT-Normal_17,128,MIT-Normal
166663,MIT-Normal_17,128,MIT-Normal
166756,MIT-Normal_17,128,MIT-Normal
166853,MIT-Normal_17,128,MIT-Normal
166949,MIT-Normal_17,128,MIT-Normal
167043,MIT-Normal_17,128,MIT-Normal
167132,MIT-Normal_17,128,MIT-Normal
167219,MIT-Normal_17,128,MIT-Normal
167304,MIT-Normal_17,128,MIT-Normal
167388,MIT-Normal_17,128,MIT-Normal
167471,MIT-Normal_17,128,MIT-Normal
167552,MIT-Normal_17,128,MIT-Normal
167633,MIT-Normal_17,128,MIT-Normal
167713,MIT-Normal_17,128,MIT-Normal
167793,MIT-Normal_17,128,MIT-Normal
167874,MIT-Normal_17,128,MIT-Normal
167956,MIT-Normal_17,128,MIT-Normal
168040,MIT-Normal_17,128,MIT-Normal
168121,MIT-Normal_17,128,MIT-Normal
168210,MIT-Normal_17,128,MIT-Normal
168297,MIT-Normal_17,128,MIT-Normal
168386,MIT-Normal_17,128,MIT-Normal
168475,MIT-Normal_17,128,MIT-Normal
168564,MIT-Normal_17,128,MIT-Normal
168648,MIT-Normal_17,128,MIT-Normal
168726,MIT-Normal_17,128,MIT-Normal
168811,MIT-Normal_17,128,MIT-Normal
168892,MIT-Normal_17,128,MIT-Normal
168976,MIT-Normal_17,128,MIT-Normal
169059,MIT-Normal_17,128,MIT-Normal
