Rpeaks,Participant,Sampling_Rate,Database
42509,MIT-Arr_44,360,MIT-Arr
42769,MIT-Arr_44,360,MIT-Arr
43027,MIT-Arr_44,360,MIT-Arr
43290,MIT-Arr_44,360,MIT-Arr
43555,MIT-Arr_44,360,MIT-Arr
43821,MIT-Arr_44,360,MIT-Arr
44089,MIT-Arr_44,360,MIT-Arr
44355,MIT-Arr_44,360,MIT-Arr
44622,MIT-Arr_44,360,MIT-Arr
44891,MIT-Arr_44,360,MIT-Arr
45164,MIT-Arr_44,360,MIT-Arr
45431,MIT-Arr_44,360,MIT-Arr
45696,MIT-Arr_44,360,MIT-Arr
45963,MIT-Arr_44,360,MIT-Arr
46231,MIT-Arr_44,360,MIT-Arr
46500,MIT-Arr_44,360,MIT-Arr
46775,MIT-Arr_44,360,MIT-Arr
47044,MIT-Arr_44,360,MIT-Arr
47308,MIT-Arr_44,360,MIT-Arr
47579,MIT-Arr_44,360,MIT-Arr
47850,MIT-Arr_44,360,MIT-Arr
48115,MIT-Arr_44,360,MIT-Arr
48375,MIT-Arr_44,360,MIT-Arr
48641,MIT-Arr_44,360,MIT-Arr
48905,MIT-Arr_44,360,MIT-Arr
49171,MIT-Arr_44,360,MIT-Arr
49439,MIT-Arr_44,360,MIT-Arr
49704,MIT-Arr_44,360,MIT-Arr
49965,MIT-Arr_44,360,MIT-Arr
50235,MIT-Arr_44,360,MIT-Arr
50502,MIT-Arr_44,360,MIT-Arr
50763,MIT-Arr_44,360,MIT-Arr
51024,MIT-Arr_44,360,MIT-Arr
51287,MIT-Arr_44,360,MIT-Arr
51546,MIT-Arr_44,360,MIT-Arr
51811,MIT-Arr_44,360,MIT-Arr
52070,MIT-Arr_44,360,MIT-Arr
52329,MIT-Arr_44,360,MIT-Arr
52583,MIT-Arr_44,360,MIT-Arr
52849,MIT-Arr_44,360,MIT-Arr
53106,MIT-Arr_44,360,MIT-Arr
53365,MIT-Arr_44,360,MIT-Arr
53619,MIT-Arr_44,360,MIT-Arr
54134,MIT-Arr_44,360,MIT-Arr
54657,MIT-Arr_44,360,MIT-Arr
54918,MIT-Arr_44,360,MIT-Arr
55172,MIT-Arr_44,360,MIT-Arr
55436,MIT-Arr_44,360,MIT-Arr
55693,MIT-Arr_44,360,MIT-Arr
55950,MIT-Arr_44,360,MIT-Arr
56201,MIT-Arr_44,360,MIT-Arr
56458,MIT-Arr_44,360,MIT-Arr
56711,MIT-Arr_44,360,MIT-Arr
56972,MIT-Arr_44,360,MIT-Arr
57231,MIT-Arr_44,360,MIT-Arr
57489,MIT-Arr_44,360,MIT-Arr
57748,MIT-Arr_44,360,MIT-Arr
58016,MIT-Arr_44,360,MIT-Arr
58279,MIT-Arr_44,360,MIT-Arr
58542,MIT-Arr_44,360,MIT-Arr
58806,MIT-Arr_44,360,MIT-Arr
59071,MIT-Arr_44,360,MIT-Arr
59336,MIT-Arr_44,360,MIT-Arr
59607,MIT-Arr_44,360,MIT-Arr
59870,MIT-Arr_44,360,MIT-Arr
60131,MIT-Arr_44,360,MIT-Arr
60393,MIT-Arr_44,360,MIT-Arr
60664,MIT-Arr_44,360,MIT-Arr
60927,MIT-Arr_44,360,MIT-Arr
61181,MIT-Arr_44,360,MIT-Arr
61441,MIT-Arr_44,360,MIT-Arr
61700,MIT-Arr_44,360,MIT-Arr
61964,MIT-Arr_44,360,MIT-Arr
62231,MIT-Arr_44,360,MIT-Arr
62493,MIT-Arr_44,360,MIT-Arr
62750,MIT-Arr_44,360,MIT-Arr
63018,MIT-Arr_44,360,MIT-Arr
63291,MIT-Arr_44,360,MIT-Arr
63823,MIT-Arr_44,360,MIT-Arr
64087,MIT-Arr_44,360,MIT-Arr
64353,MIT-Arr_44,360,MIT-Arr
64617,MIT-Arr_44,360,MIT-Arr
64892,MIT-Arr_44,360,MIT-Arr
66705,MIT-Arr_44,360,MIT-Arr
70097,MIT-Arr_44,360,MIT-Arr
70593,MIT-Arr_44,360,MIT-Arr
71386,MIT-Arr_44,360,MIT-Arr
71644,MIT-Arr_44,360,MIT-Arr
71907,MIT-Arr_44,360,MIT-Arr
72172,MIT-Arr_44,360,MIT-Arr
72440,MIT-Arr_44,360,MIT-Arr
72706,MIT-Arr_44,360,MIT-Arr
72972,MIT-Arr_44,360,MIT-Arr
73234,MIT-Arr_44,360,MIT-Arr
73771,MIT-Arr_44,360,MIT-Arr
74033,MIT-Arr_44,360,MIT-Arr
74291,MIT-Arr_44,360,MIT-Arr
74556,MIT-Arr_44,360,MIT-Arr
74818,MIT-Arr_44,360,MIT-Arr
75083,MIT-Arr_44,360,MIT-Arr
75343,MIT-Arr_44,360,MIT-Arr
75602,MIT-Arr_44,360,MIT-Arr
75862,MIT-Arr_44,360,MIT-Arr
76134,MIT-Arr_44,360,MIT-Arr
76398,MIT-Arr_44,360,MIT-Arr
76653,MIT-Arr_44,360,MIT-Arr
76913,MIT-Arr_44,360,MIT-Arr
77174,MIT-Arr_44,360,MIT-Arr
77438,MIT-Arr_44,360,MIT-Arr
77699,MIT-Arr_44,360,MIT-Arr
77955,MIT-Arr_44,360,MIT-Arr
78211,MIT-Arr_44,360,MIT-Arr
78467,MIT-Arr_44,360,MIT-Arr
78735,MIT-Arr_44,360,MIT-Arr
78994,MIT-Arr_44,360,MIT-Arr
79249,MIT-Arr_44,360,MIT-Arr
79509,MIT-Arr_44,360,MIT-Arr
79773,MIT-Arr_44,360,MIT-Arr
80038,MIT-Arr_44,360,MIT-Arr
80307,MIT-Arr_44,360,MIT-Arr
80568,MIT-Arr_44,360,MIT-Arr
80834,MIT-Arr_44,360,MIT-Arr
81100,MIT-Arr_44,360,MIT-Arr
81375,MIT-Arr_44,360,MIT-Arr
81641,MIT-Arr_44,360,MIT-Arr
81898,MIT-Arr_44,360,MIT-Arr
82160,MIT-Arr_44,360,MIT-Arr
82421,MIT-Arr_44,360,MIT-Arr
82685,MIT-Arr_44,360,MIT-Arr
82953,MIT-Arr_44,360,MIT-Arr
83212,MIT-Arr_44,360,MIT-Arr
83469,MIT-Arr_44,360,MIT-Arr
83735,MIT-Arr_44,360,MIT-Arr
84005,MIT-Arr_44,360,MIT-Arr
84270,MIT-Arr_44,360,MIT-Arr
84524,MIT-Arr_44,360,MIT-Arr
84785,MIT-Arr_44,360,MIT-Arr
85051,MIT-Arr_44,360,MIT-Arr
85316,MIT-Arr_44,360,MIT-Arr
85587,MIT-Arr_44,360,MIT-Arr
85845,MIT-Arr_44,360,MIT-Arr
86103,MIT-Arr_44,360,MIT-Arr
86369,MIT-Arr_44,360,MIT-Arr
86637,MIT-Arr_44,360,MIT-Arr
86900,MIT-Arr_44,360,MIT-Arr
87156,MIT-Arr_44,360,MIT-Arr
87422,MIT-Arr_44,360,MIT-Arr
87683,MIT-Arr_44,360,MIT-Arr
87955,MIT-Arr_44,360,MIT-Arr
88223,MIT-Arr_44,360,MIT-Arr
88493,MIT-Arr_44,360,MIT-Arr
88753,MIT-Arr_44,360,MIT-Arr
89026,MIT-Arr_44,360,MIT-Arr
89301,MIT-Arr_44,360,MIT-Arr
89568,MIT-Arr_44,360,MIT-Arr
89837,MIT-Arr_44,360,MIT-Arr
90104,MIT-Arr_44,360,MIT-Arr
90372,MIT-Arr_44,360,MIT-Arr
90646,MIT-Arr_44,360,MIT-Arr
90915,MIT-Arr_44,360,MIT-Arr
91182,MIT-Arr_44,360,MIT-Arr
91448,MIT-Arr_44,360,MIT-Arr
91726,MIT-Arr_44,360,MIT-Arr
91997,MIT-Arr_44,360,MIT-Arr
92261,MIT-Arr_44,360,MIT-Arr
92530,MIT-Arr_44,360,MIT-Arr
92797,MIT-Arr_44,360,MIT-Arr
93065,MIT-Arr_44,360,MIT-Arr
93343,MIT-Arr_44,360,MIT-Arr
93609,MIT-Arr_44,360,MIT-Arr
93874,MIT-Arr_44,360,MIT-Arr
94143,MIT-Arr_44,360,MIT-Arr
94410,MIT-Arr_44,360,MIT-Arr
94674,MIT-Arr_44,360,MIT-Arr
94932,MIT-Arr_44,360,MIT-Arr
95194,MIT-Arr_44,360,MIT-Arr
95451,MIT-Arr_44,360,MIT-Arr
95714,MIT-Arr_44,360,MIT-Arr
95974,MIT-Arr_44,360,MIT-Arr
96234,MIT-Arr_44,360,MIT-Arr
96494,MIT-Arr_44,360,MIT-Arr
96761,MIT-Arr_44,360,MIT-Arr
97026,MIT-Arr_44,360,MIT-Arr
97290,MIT-Arr_44,360,MIT-Arr
97554,MIT-Arr_44,360,MIT-Arr
97824,MIT-Arr_44,360,MIT-Arr
98091,MIT-Arr_44,360,MIT-Arr
98362,MIT-Arr_44,360,MIT-Arr
98627,MIT-Arr_44,360,MIT-Arr
98894,MIT-Arr_44,360,MIT-Arr
99156,MIT-Arr_44,360,MIT-Arr
99431,MIT-Arr_44,360,MIT-Arr
99694,MIT-Arr_44,360,MIT-Arr
99954,MIT-Arr_44,360,MIT-Arr
100212,MIT-Arr_44,360,MIT-Arr
100475,MIT-Arr_44,360,MIT-Arr
100738,MIT-Arr_44,360,MIT-Arr
101007,MIT-Arr_44,360,MIT-Arr
101266,MIT-Arr_44,360,MIT-Arr
101525,MIT-Arr_44,360,MIT-Arr
101789,MIT-Arr_44,360,MIT-Arr
102059,MIT-Arr_44,360,MIT-Arr
102325,MIT-Arr_44,360,MIT-Arr
102581,MIT-Arr_44,360,MIT-Arr
102843,MIT-Arr_44,360,MIT-Arr
103106,MIT-Arr_44,360,MIT-Arr
103373,MIT-Arr_44,360,MIT-Arr
103641,MIT-Arr_44,360,MIT-Arr
103904,MIT-Arr_44,360,MIT-Arr
104161,MIT-Arr_44,360,MIT-Arr
104430,MIT-Arr_44,360,MIT-Arr
104697,MIT-Arr_44,360,MIT-Arr
104962,MIT-Arr_44,360,MIT-Arr
105221,MIT-Arr_44,360,MIT-Arr
105486,MIT-Arr_44,360,MIT-Arr
105752,MIT-Arr_44,360,MIT-Arr
106021,MIT-Arr_44,360,MIT-Arr
106291,MIT-Arr_44,360,MIT-Arr
106558,MIT-Arr_44,360,MIT-Arr
106821,MIT-Arr_44,360,MIT-Arr
107095,MIT-Arr_44,360,MIT-Arr
107364,MIT-Arr_44,360,MIT-Arr
107633,MIT-Arr_44,360,MIT-Arr
107897,MIT-Arr_44,360,MIT-Arr
108168,MIT-Arr_44,360,MIT-Arr
108432,MIT-Arr_44,360,MIT-Arr
108701,MIT-Arr_44,360,MIT-Arr
108965,MIT-Arr_44,360,MIT-Arr
109230,MIT-Arr_44,360,MIT-Arr
109490,MIT-Arr_44,360,MIT-Arr
109763,MIT-Arr_44,360,MIT-Arr
110029,MIT-Arr_44,360,MIT-Arr
110286,MIT-Arr_44,360,MIT-Arr
110549,MIT-Arr_44,360,MIT-Arr
110811,MIT-Arr_44,360,MIT-Arr
111080,MIT-Arr_44,360,MIT-Arr
111349,MIT-Arr_44,360,MIT-Arr
111610,MIT-Arr_44,360,MIT-Arr
111871,MIT-Arr_44,360,MIT-Arr
112137,MIT-Arr_44,360,MIT-Arr
112410,MIT-Arr_44,360,MIT-Arr
112674,MIT-Arr_44,360,MIT-Arr
112933,MIT-Arr_44,360,MIT-Arr
113194,MIT-Arr_44,360,MIT-Arr
113459,MIT-Arr_44,360,MIT-Arr
113724,MIT-Arr_44,360,MIT-Arr
113993,MIT-Arr_44,360,MIT-Arr
114257,MIT-Arr_44,360,MIT-Arr
114516,MIT-Arr_44,360,MIT-Arr
114786,MIT-Arr_44,360,MIT-Arr
115058,MIT-Arr_44,360,MIT-Arr
115326,MIT-Arr_44,360,MIT-Arr
115587,MIT-Arr_44,360,MIT-Arr
115855,MIT-Arr_44,360,MIT-Arr
116117,MIT-Arr_44,360,MIT-Arr
116387,MIT-Arr_44,360,MIT-Arr
116656,MIT-Arr_44,360,MIT-Arr
116919,MIT-Arr_44,360,MIT-Arr
117179,MIT-Arr_44,360,MIT-Arr
117447,MIT-Arr_44,360,MIT-Arr
117710,MIT-Arr_44,360,MIT-Arr
117972,MIT-Arr_44,360,MIT-Arr
118233,MIT-Arr_44,360,MIT-Arr
118496,MIT-Arr_44,360,MIT-Arr
118759,MIT-Arr_44,360,MIT-Arr
119023,MIT-Arr_44,360,MIT-Arr
119288,MIT-Arr_44,360,MIT-Arr
119552,MIT-Arr_44,360,MIT-Arr
119814,MIT-Arr_44,360,MIT-Arr
120083,MIT-Arr_44,360,MIT-Arr
120345,MIT-Arr_44,360,MIT-Arr
120607,MIT-Arr_44,360,MIT-Arr
120865,MIT-Arr_44,360,MIT-Arr
121131,MIT-Arr_44,360,MIT-Arr
121390,MIT-Arr_44,360,MIT-Arr
121655,MIT-Arr_44,360,MIT-Arr
121913,MIT-Arr_44,360,MIT-Arr
122173,MIT-Arr_44,360,MIT-Arr
122432,MIT-Arr_44,360,MIT-Arr
122700,MIT-Arr_44,360,MIT-Arr
122961,MIT-Arr_44,360,MIT-Arr
123217,MIT-Arr_44,360,MIT-Arr
123478,MIT-Arr_44,360,MIT-Arr
123742,MIT-Arr_44,360,MIT-Arr
124007,MIT-Arr_44,360,MIT-Arr
124273,MIT-Arr_44,360,MIT-Arr
124534,MIT-Arr_44,360,MIT-Arr
124794,MIT-Arr_44,360,MIT-Arr
125056,MIT-Arr_44,360,MIT-Arr
125327,MIT-Arr_44,360,MIT-Arr
125591,MIT-Arr_44,360,MIT-Arr
125849,MIT-Arr_44,360,MIT-Arr
126110,MIT-Arr_44,360,MIT-Arr
126372,MIT-Arr_44,360,MIT-Arr
126637,MIT-Arr_44,360,MIT-Arr
126908,MIT-Arr_44,360,MIT-Arr
127170,MIT-Arr_44,360,MIT-Arr
127431,MIT-Arr_44,360,MIT-Arr
127700,MIT-Arr_44,360,MIT-Arr
127974,MIT-Arr_44,360,MIT-Arr
128245,MIT-Arr_44,360,MIT-Arr
128507,MIT-Arr_44,360,MIT-Arr
128772,MIT-Arr_44,360,MIT-Arr
129035,MIT-Arr_44,360,MIT-Arr
129302,MIT-Arr_44,360,MIT-Arr
129569,MIT-Arr_44,360,MIT-Arr
129832,MIT-Arr_44,360,MIT-Arr
130088,MIT-Arr_44,360,MIT-Arr
130357,MIT-Arr_44,360,MIT-Arr
130619,MIT-Arr_44,360,MIT-Arr
130881,MIT-Arr_44,360,MIT-Arr
131140,MIT-Arr_44,360,MIT-Arr
131403,MIT-Arr_44,360,MIT-Arr
131668,MIT-Arr_44,360,MIT-Arr
131933,MIT-Arr_44,360,MIT-Arr
132200,MIT-Arr_44,360,MIT-Arr
132465,MIT-Arr_44,360,MIT-Arr
132732,MIT-Arr_44,360,MIT-Arr
133008,MIT-Arr_44,360,MIT-Arr
133275,MIT-Arr_44,360,MIT-Arr
133538,MIT-Arr_44,360,MIT-Arr
134069,MIT-Arr_44,360,MIT-Arr
134335,MIT-Arr_44,360,MIT-Arr
134605,MIT-Arr_44,360,MIT-Arr
134865,MIT-Arr_44,360,MIT-Arr
135127,MIT-Arr_44,360,MIT-Arr
135391,MIT-Arr_44,360,MIT-Arr
135665,MIT-Arr_44,360,MIT-Arr
135930,MIT-Arr_44,360,MIT-Arr
136190,MIT-Arr_44,360,MIT-Arr
136457,MIT-Arr_44,360,MIT-Arr
136721,MIT-Arr_44,360,MIT-Arr
136995,MIT-Arr_44,360,MIT-Arr
137264,MIT-Arr_44,360,MIT-Arr
137530,MIT-Arr_44,360,MIT-Arr
137791,MIT-Arr_44,360,MIT-Arr
138062,MIT-Arr_44,360,MIT-Arr
138331,MIT-Arr_44,360,MIT-Arr
138594,MIT-Arr_44,360,MIT-Arr
138852,MIT-Arr_44,360,MIT-Arr
139114,MIT-Arr_44,360,MIT-Arr
139378,MIT-Arr_44,360,MIT-Arr
139645,MIT-Arr_44,360,MIT-Arr
139910,MIT-Arr_44,360,MIT-Arr
140176,MIT-Arr_44,360,MIT-Arr
140439,MIT-Arr_44,360,MIT-Arr
140714,MIT-Arr_44,360,MIT-Arr
140980,MIT-Arr_44,360,MIT-Arr
141247,MIT-Arr_44,360,MIT-Arr
141512,MIT-Arr_44,360,MIT-Arr
141783,MIT-Arr_44,360,MIT-Arr
142052,MIT-Arr_44,360,MIT-Arr
142324,MIT-Arr_44,360,MIT-Arr
142587,MIT-Arr_44,360,MIT-Arr
142849,MIT-Arr_44,360,MIT-Arr
143113,MIT-Arr_44,360,MIT-Arr
143385,MIT-Arr_44,360,MIT-Arr
143651,MIT-Arr_44,360,MIT-Arr
143909,MIT-Arr_44,360,MIT-Arr
144176,MIT-Arr_44,360,MIT-Arr
144439,MIT-Arr_44,360,MIT-Arr
144708,MIT-Arr_44,360,MIT-Arr
145238,MIT-Arr_44,360,MIT-Arr
145498,MIT-Arr_44,360,MIT-Arr
146028,MIT-Arr_44,360,MIT-Arr
146290,MIT-Arr_44,360,MIT-Arr
146546,MIT-Arr_44,360,MIT-Arr
146803,MIT-Arr_44,360,MIT-Arr
147061,MIT-Arr_44,360,MIT-Arr
147322,MIT-Arr_44,360,MIT-Arr
147841,MIT-Arr_44,360,MIT-Arr
148098,MIT-Arr_44,360,MIT-Arr
148363,MIT-Arr_44,360,MIT-Arr
148630,MIT-Arr_44,360,MIT-Arr
148892,MIT-Arr_44,360,MIT-Arr
149148,MIT-Arr_44,360,MIT-Arr
149408,MIT-Arr_44,360,MIT-Arr
149667,MIT-Arr_44,360,MIT-Arr
149934,MIT-Arr_44,360,MIT-Arr
150200,MIT-Arr_44,360,MIT-Arr
150461,MIT-Arr_44,360,MIT-Arr
150716,MIT-Arr_44,360,MIT-Arr
150982,MIT-Arr_44,360,MIT-Arr
151249,MIT-Arr_44,360,MIT-Arr
151512,MIT-Arr_44,360,MIT-Arr
151770,MIT-Arr_44,360,MIT-Arr
152029,MIT-Arr_44,360,MIT-Arr
152289,MIT-Arr_44,360,MIT-Arr
152553,MIT-Arr_44,360,MIT-Arr
152819,MIT-Arr_44,360,MIT-Arr
153082,MIT-Arr_44,360,MIT-Arr
153338,MIT-Arr_44,360,MIT-Arr
153605,MIT-Arr_44,360,MIT-Arr
153870,MIT-Arr_44,360,MIT-Arr
154135,MIT-Arr_44,360,MIT-Arr
154395,MIT-Arr_44,360,MIT-Arr
154654,MIT-Arr_44,360,MIT-Arr
154913,MIT-Arr_44,360,MIT-Arr
155180,MIT-Arr_44,360,MIT-Arr
155706,MIT-Arr_44,360,MIT-Arr
155961,MIT-Arr_44,360,MIT-Arr
156228,MIT-Arr_44,360,MIT-Arr
156488,MIT-Arr_44,360,MIT-Arr
156748,MIT-Arr_44,360,MIT-Arr
157004,MIT-Arr_44,360,MIT-Arr
157267,MIT-Arr_44,360,MIT-Arr
157530,MIT-Arr_44,360,MIT-Arr
157793,MIT-Arr_44,360,MIT-Arr
158059,MIT-Arr_44,360,MIT-Arr
158324,MIT-Arr_44,360,MIT-Arr
158590,MIT-Arr_44,360,MIT-Arr
158860,MIT-Arr_44,360,MIT-Arr
159127,MIT-Arr_44,360,MIT-Arr
159389,MIT-Arr_44,360,MIT-Arr
159652,MIT-Arr_44,360,MIT-Arr
159921,MIT-Arr_44,360,MIT-Arr
160185,MIT-Arr_44,360,MIT-Arr
160453,MIT-Arr_44,360,MIT-Arr
160714,MIT-Arr_44,360,MIT-Arr
160978,MIT-Arr_44,360,MIT-Arr
161243,MIT-Arr_44,360,MIT-Arr
161515,MIT-Arr_44,360,MIT-Arr
161782,MIT-Arr_44,360,MIT-Arr
162044,MIT-Arr_44,360,MIT-Arr
162311,MIT-Arr_44,360,MIT-Arr
162576,MIT-Arr_44,360,MIT-Arr
162848,MIT-Arr_44,360,MIT-Arr
163121,MIT-Arr_44,360,MIT-Arr
163388,MIT-Arr_44,360,MIT-Arr
163648,MIT-Arr_44,360,MIT-Arr
163919,MIT-Arr_44,360,MIT-Arr
164190,MIT-Arr_44,360,MIT-Arr
164458,MIT-Arr_44,360,MIT-Arr
164717,MIT-Arr_44,360,MIT-Arr
164982,MIT-Arr_44,360,MIT-Arr
165244,MIT-Arr_44,360,MIT-Arr
165510,MIT-Arr_44,360,MIT-Arr
165775,MIT-Arr_44,360,MIT-Arr
166037,MIT-Arr_44,360,MIT-Arr
166298,MIT-Arr_44,360,MIT-Arr
166571,MIT-Arr_44,360,MIT-Arr
166832,MIT-Arr_44,360,MIT-Arr
167095,MIT-Arr_44,360,MIT-Arr
167354,MIT-Arr_44,360,MIT-Arr
167620,MIT-Arr_44,360,MIT-Arr
167886,MIT-Arr_44,360,MIT-Arr
168152,MIT-Arr_44,360,MIT-Arr
168414,MIT-Arr_44,360,MIT-Arr
168677,MIT-Arr_44,360,MIT-Arr
168941,MIT-Arr_44,360,MIT-Arr
169213,MIT-Arr_44,360,MIT-Arr
169472,MIT-Arr_44,360,MIT-Arr
169731,MIT-Arr_44,360,MIT-Arr
169993,MIT-Arr_44,360,MIT-Arr
170256,MIT-Arr_44,360,MIT-Arr
170522,MIT-Arr_44,360,MIT-Arr
170787,MIT-Arr_44,360,MIT-Arr
171049,MIT-Arr_44,360,MIT-Arr
171309,MIT-Arr_44,360,MIT-Arr
171577,MIT-Arr_44,360,MIT-Arr
171846,MIT-Arr_44,360,MIT-Arr
172109,MIT-Arr_44,360,MIT-Arr
172367,MIT-Arr_44,360,MIT-Arr
172631,MIT-Arr_44,360,MIT-Arr
172892,MIT-Arr_44,360,MIT-Arr
173157,MIT-Arr_44,360,MIT-Arr
173422,MIT-Arr_44,360,MIT-Arr
173681,MIT-Arr_44,360,MIT-Arr
173939,MIT-Arr_44,360,MIT-Arr
174204,MIT-Arr_44,360,MIT-Arr
174472,MIT-Arr_44,360,MIT-Arr
174732,MIT-Arr_44,360,MIT-Arr
174988,MIT-Arr_44,360,MIT-Arr
175250,MIT-Arr_44,360,MIT-Arr
175513,MIT-Arr_44,360,MIT-Arr
175784,MIT-Arr_44,360,MIT-Arr
176048,MIT-Arr_44,360,MIT-Arr
176314,MIT-Arr_44,360,MIT-Arr
176576,MIT-Arr_44,360,MIT-Arr
176849,MIT-Arr_44,360,MIT-Arr
177113,MIT-Arr_44,360,MIT-Arr
177376,MIT-Arr_44,360,MIT-Arr
177634,MIT-Arr_44,360,MIT-Arr
177897,MIT-Arr_44,360,MIT-Arr
178158,MIT-Arr_44,360,MIT-Arr
178423,MIT-Arr_44,360,MIT-Arr
178683,MIT-Arr_44,360,MIT-Arr
178941,MIT-Arr_44,360,MIT-Arr
179201,MIT-Arr_44,360,MIT-Arr
179472,MIT-Arr_44,360,MIT-Arr
179739,MIT-Arr_44,360,MIT-Arr
180002,MIT-Arr_44,360,MIT-Arr
180267,MIT-Arr_44,360,MIT-Arr
180535,MIT-Arr_44,360,MIT-Arr
180807,MIT-Arr_44,360,MIT-Arr
181076,MIT-Arr_44,360,MIT-Arr
181344,MIT-Arr_44,360,MIT-Arr
181608,MIT-Arr_44,360,MIT-Arr
181876,MIT-Arr_44,360,MIT-Arr
182151,MIT-Arr_44,360,MIT-Arr
182416,MIT-Arr_44,360,MIT-Arr
182675,MIT-Arr_44,360,MIT-Arr
182938,MIT-Arr_44,360,MIT-Arr
183202,MIT-Arr_44,360,MIT-Arr
183472,MIT-Arr_44,360,MIT-Arr
183739,MIT-Arr_44,360,MIT-Arr
184005,MIT-Arr_44,360,MIT-Arr
184269,MIT-Arr_44,360,MIT-Arr
184543,MIT-Arr_44,360,MIT-Arr
184816,MIT-Arr_44,360,MIT-Arr
185082,MIT-Arr_44,360,MIT-Arr
185344,MIT-Arr_44,360,MIT-Arr
185612,MIT-Arr_44,360,MIT-Arr
185878,MIT-Arr_44,360,MIT-Arr
186145,MIT-Arr_44,360,MIT-Arr
186410,MIT-Arr_44,360,MIT-Arr
186672,MIT-Arr_44,360,MIT-Arr
186935,MIT-Arr_44,360,MIT-Arr
187207,MIT-Arr_44,360,MIT-Arr
187471,MIT-Arr_44,360,MIT-Arr
187733,MIT-Arr_44,360,MIT-Arr
187995,MIT-Arr_44,360,MIT-Arr
188260,MIT-Arr_44,360,MIT-Arr
188526,MIT-Arr_44,360,MIT-Arr
188796,MIT-Arr_44,360,MIT-Arr
189057,MIT-Arr_44,360,MIT-Arr
179,MIT-Arr_46,360,MIT-Arr
453,MIT-Arr_46,360,MIT-Arr
730,MIT-Arr_46,360,MIT-Arr
993,MIT-Arr_46,360,MIT-Arr
1268,MIT-Arr_46,360,MIT-Arr
1549,MIT-Arr_46,360,MIT-Arr
1832,MIT-Arr_46,360,MIT-Arr
2119,MIT-Arr_46,360,MIT-Arr
2401,MIT-Arr_46,360,MIT-Arr
2682,MIT-Arr_46,360,MIT-Arr
2948,MIT-Arr_46,360,MIT-Arr
3221,MIT-Arr_46,360,MIT-Arr
3493,MIT-Arr_46,360,MIT-Arr
3763,MIT-Arr_46,360,MIT-Arr
4026,MIT-Arr_46,360,MIT-Arr
4289,MIT-Arr_46,360,MIT-Arr
4556,MIT-Arr_46,360,MIT-Arr
4819,MIT-Arr_46,360,MIT-Arr
5079,MIT-Arr_46,360,MIT-Arr
5337,MIT-Arr_46,360,MIT-Arr
5604,MIT-Arr_46,360,MIT-Arr
5862,MIT-Arr_46,360,MIT-Arr
6119,MIT-Arr_46,360,MIT-Arr
6379,MIT-Arr_46,360,MIT-Arr
6648,MIT-Arr_46,360,MIT-Arr
6907,MIT-Arr_46,360,MIT-Arr
7168,MIT-Arr_46,360,MIT-Arr
7429,MIT-Arr_46,360,MIT-Arr
7698,MIT-Arr_46,360,MIT-Arr
7961,MIT-Arr_46,360,MIT-Arr
8221,MIT-Arr_46,360,MIT-Arr
8482,MIT-Arr_46,360,MIT-Arr
8738,MIT-Arr_46,360,MIT-Arr
8999,MIT-Arr_46,360,MIT-Arr
9262,MIT-Arr_46,360,MIT-Arr
9529,MIT-Arr_46,360,MIT-Arr
9786,MIT-Arr_46,360,MIT-Arr
10050,MIT-Arr_46,360,MIT-Arr
10313,MIT-Arr_46,360,MIT-Arr
10583,MIT-Arr_46,360,MIT-Arr
10842,MIT-Arr_46,360,MIT-Arr
11107,MIT-Arr_46,360,MIT-Arr
11362,MIT-Arr_46,360,MIT-Arr
11625,MIT-Arr_46,360,MIT-Arr
11883,MIT-Arr_46,360,MIT-Arr
12141,MIT-Arr_46,360,MIT-Arr
12406,MIT-Arr_46,360,MIT-Arr
12668,MIT-Arr_46,360,MIT-Arr
12924,MIT-Arr_46,360,MIT-Arr
13178,MIT-Arr_46,360,MIT-Arr
13444,MIT-Arr_46,360,MIT-Arr
13705,MIT-Arr_46,360,MIT-Arr
13968,MIT-Arr_46,360,MIT-Arr
14223,MIT-Arr_46,360,MIT-Arr
14486,MIT-Arr_46,360,MIT-Arr
14744,MIT-Arr_46,360,MIT-Arr
15007,MIT-Arr_46,360,MIT-Arr
15274,MIT-Arr_46,360,MIT-Arr
15546,MIT-Arr_46,360,MIT-Arr
15805,MIT-Arr_46,360,MIT-Arr
16068,MIT-Arr_46,360,MIT-Arr
16335,MIT-Arr_46,360,MIT-Arr
16602,MIT-Arr_46,360,MIT-Arr
16867,MIT-Arr_46,360,MIT-Arr
17128,MIT-Arr_46,360,MIT-Arr
17391,MIT-Arr_46,360,MIT-Arr
17654,MIT-Arr_46,360,MIT-Arr
17918,MIT-Arr_46,360,MIT-Arr
18180,MIT-Arr_46,360,MIT-Arr
18447,MIT-Arr_46,360,MIT-Arr
18707,MIT-Arr_46,360,MIT-Arr
18966,MIT-Arr_46,360,MIT-Arr
19223,MIT-Arr_46,360,MIT-Arr
19496,MIT-Arr_46,360,MIT-Arr
19757,MIT-Arr_46,360,MIT-Arr
20015,MIT-Arr_46,360,MIT-Arr
20270,MIT-Arr_46,360,MIT-Arr
20528,MIT-Arr_46,360,MIT-Arr
20784,MIT-Arr_46,360,MIT-Arr
21039,MIT-Arr_46,360,MIT-Arr
21299,MIT-Arr_46,360,MIT-Arr
