0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.152,0.306,0.314,0.365,0.347,0.371,0.301,0.325,0.367,0.378,0.282,0.354,0.352,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.152,0.307,0.487,0.409,0.448,0.417,0.497,0.437,0.419,0.45,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.436,0.415,0.406,0.445,0.418,0.241,0.161,0.388,0.416,0.403,0.396,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.169,0.384,0.326,0.326,0.292,0.319,0.35,0.323,0.323,0.292,0.347,0.293,0.351,0.32,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.169,0.489,0.457,0.488,0.478,0.477,0.464,0.453,0.387,0.508,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.455,0.429,0.424,0.441,0.429,0.432,0.425,0.419,0.402,0.424,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.382,0.338,0.344,0.346,0.349,0.331,0.338,0.335,0.353,0.355,0.346,0.39,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.459,0.38,0.49,0.448,0.467,0.491,0.407,0.504,0.39,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.361,0.341,0.279,0.347,0.312,0.313,0.312,0.316,0.273,0.313,0.351,0.314,0.313,0.281,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.152,0.379,0.404,0.37,0.428,0.404,0.404,0.399,0.379,0.426,0.371,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.425,0.485,0.471,0.475,0.464,0.503,0.412,0.486,0.449,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.457,0.394,0.405,0.382,0.374,0.384,0.366,0.397,0.4,0.382,0.374,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.349,0.307,0.293,0.337,0.307,0.284,0.306,0.328,0.303,0.283,0.33,0.307,0.305,0.306,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.184,0.269,0.294,0.352,0.309,0.304,0.314,0.316,0.274,0.379,0.316,0.297,0.319,0.312,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.188,0.508,0.415,0.413,0.421,0.419,0.409,0.408,0.418,0.397,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.415,0.44,0.432,0.441,0.443,0.434,0.406,0.435,0.436,0.433,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.161,0.46,0.364,0.375,0.387,0.378,0.36,0.376,0.382,0.35,0.383,0.366,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.203,0.409,0.419,0.373,0.43,0.383,0.455,0.388,0.401,0.381,0.439,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.194,0.305,0.268,0.301,0.303,0.335,0.305,0.272,0.339,0.276,0.338,0.253,0.361,0.307,0.304,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.414,0.299,0.345,0.324,0.3,0.344,0.323,0.296,0.32,0.337,0.316,0.29,0.311,0.307,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.341,0.399,0.41,0.409,0.394,0.392,0.403,0.396,0.399,0.401,0.43,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.162,0.399,0.383,0.437,0.382,0.415,0.405,0.423,0.395,0.364,0.394,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.392,0.385,0.459,0.418,0.409,0.334,0.385,0.412,0.401,0.358,0.386,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.305,0.436,0.424,0.427,0.404,0.409,0.418,0.418,0.405,0.394,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.32,0.393,0.379,0.403,0.351,0.389,0.418,0.35,0.427,0.367,0.4,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.354,0.318,0.34,0.296,0.342,0.32,0.322,0.321,0.3,0.347,0.325,0.303,0.35,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.539,0.425,0.367,0.493,0.396,0.453,0.434,0.431,0.499,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.163,0.42,0.485,0.46,0.499,0.484,0.493,0.507,0.496,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.489,0.415,0.471,0.387,0.39,0.471,0.366,0.41,0.435,0.449,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.409,0.311,0.302,0.29,0.33,0.298,0.311,0.323,0.303,0.341,0.313,0.323,0.329,0.309,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.2,0.501,0.427,0.423,0.403,0.439,0.428,0.409,0.445,0.42,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.249,0.329,0.355,0.375,0.356,0.354,0.345,0.324,0.376,0.341,0.34,0.341,0.302,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.324,0.327,0.327,0.322,0.317,0.315,0.319,0.32,0.315,0.319,0.334,0.337,0.338,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.171,0.373,0.306,0.355,0.305,0.316,0.366,0.306,0.332,0.336,0.369,0.344,0.338,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.417,0.495,0.484,0.464,0.496,0.439,0.441,0.473,0.473,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.223,0.4,0.418,0.353,0.396,0.395,0.379,0.399,0.412,0.382,0.378,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.174,0.433,0.349,0.365,0.356,0.382,0.353,0.398,0.351,0.331,0.335,0.347,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.155,0.151,0.25,0.156,0.371,0.4,0.397,0.399,0.418,0.377,0.395,0.401,0.419,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.446,0.448,0.446,0.474,0.476,0.502,0.441,0.486,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.42,0.457,0.411,0.386,0.398,0.42,0.391,0.397,0.387,0.434,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.153,0.396,0.418,0.321,0.319,0.374,0.323,0.409,0.367,0.298,0.38,0.317,0.373,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.511,0.403,0.411,0.471,0.43,0.385,0.443,0.423,0.387,0.406,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.224,0.424,0.426,0.398,0.4,0.407,0.379,0.441,0.421,0.42,0.415,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.298,0.297,0.298,0.302,0.302,0.302,0.289,0.32,0.304,0.304,0.302,0.306,0.306,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.388,0.395,0.399,0.399,0.399,0.395,0.398,0.407,0.383,0.43,0.404,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.177,0.431,0.338,0.393,0.206,0.401,0.418,0.322,0.381,0.303,0.28,0.405,0.353,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.278,0.357,0.319,0.385,0.346,0.348,0.362,0.354,0.325,0.345,0.379,0.346,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.181,0.354,0.176,0.237,0.39,0.376,0.422,0.391,0.407,0.411,0.392,0.378,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.505,0.465,0.474,0.436,0.418,0.432,0.444,0.44,0.47,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.464,0.393,0.393,0.389,0.38,0.416,0.396,0.389,0.393,0.395,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.325,0.27,0.384,0.324,0.324,0.328,0.322,0.322,0.324,0.325,0.32,0.323,0.325,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.387,0.395,0.395,0.382,0.387,0.375,0.386,0.375,0.363,0.409,0.359,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.183,0.362,0.36,0.433,0.33,0.333,0.391,0.424,0.36,0.447,0.386,0.396,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.57,0.387,0.478,0.452,0.457,0.463,0.483,0.396,0.488,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.508,0.416,0.422,0.391,0.424,0.413,0.402,0.479,0.377,0.43,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.153,0.336,0.406,0.422,0.394,0.405,0.394,0.393,0.406,0.401,0.4,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.481,0.447,0.391,0.483,0.456,0.463,0.466,0.434,0.488,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.153,0.492,0.466,0.48,0.455,0.439,0.465,0.489,0.471,0.472,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.334,0.391,0.372,0.363,0.364,0.379,0.383,0.35,0.39,0.377,0.354,0.39,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.204,0.384,0.427,0.452,0.407,0.432,0.396,0.439,0.455,0.373,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.469,0.434,0.443,0.443,0.429,0.493,0.407,0.475,0.458,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.166,0.382,0.385,0.386,0.389,0.39,0.387,0.385,0.389,0.39,0.394,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.343,0.376,0.354,0.423,0.362,0.376,0.324,0.398,0.381,0.361,0.434,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.403,0.37,0.415,0.406,0.408,0.406,0.402,0.401,0.189,0.221,0.391,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.296,0.339,0.323,0.316,0.334,0.318,0.32,0.342,0.352,0.353,0.328,0.317,0.317,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.408,0.382,0.426,0.389,0.39,0.393,0.357,0.409,0.387,0.386,0.375,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.155,0.151,0.357,0.413,0.38,0.4,0.407,0.438,0.34,0.391,0.408,0.385,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.17,0.485,0.432,0.419,0.46,0.422,0.433,0.401,0.445,0.447,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.166,0.39,0.396,0.389,0.393,0.397,0.398,0.396,0.401,0.403,0.403,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.503,0.412,0.397,0.412,0.438,0.419,0.417,0.413,0.418,0.414,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.195,0.423,0.432,0.503,0.446,0.432,0.48,0.448,0.41,0.482,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.393,0.431,0.424,0.468,0.397,0.427,0.433,0.47,0.391,0.436,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.197,0.557,0.426,0.486,0.403,0.451,0.459,0.465,0.492,0.425,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.156,0.153,0.329,0.151,0.29,0.152,0.23,0.157,0.23,0.154,0.146,0.222,0.25,0.168,0.129,0.261,0.133,0.286,0.151,0.22,0.237,0.251,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.163,0.393,0.35,0.35,0.356,0.365,0.364,0.394,0.324,0.358,0.394,0.332,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.158,0.422,0.411,0.494,0.421,0.42,0.437,0.463,0.759,0.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.431,0.448,0.455,0.456,0.449,0.498,0.41,0.468,0.396,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.441,0.457,0.536,0.489,0.443,0.458,0.527,0.437,0.456,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.312,0.488,0.442,0.37,0.463,0.429,0.51,0.383,0.432,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.464,0.4,0.437,0.418,0.394,0.414,0.413,0.413,0.416,0.429,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.24,0.508,0.448,0.443,0.458,0.435,0.415,0.441,0.441,0.439,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.393,0.341,0.381,0.385,0.397,0.385,0.381,0.362,0.389,0.35,0.44,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.156,0.346,0.408,0.417,0.376,0.38,0.413,0.392,0.363,0.442,0.375,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.175,0.513,0.469,0.478,0.446,0.451,0.462,0.467,0.415,0.479,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.408,0.5,0.48,0.466,0.416,0.505,0.5,0.482,0.468,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.178,0.421,0.426,0.437,0.405,0.436,0.416,0.409,0.418,0.463,0.388,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.162,0.345,0.379,0.377,0.38,0.38,0.375,0.376,0.378,0.385,0.384,0.377,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.162,0.304,0.348,0.315,0.326,0.324,0.321,0.328,0.289,0.336,0.322,0.304,0.339,0.327,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.204,0.197,0.194,0.183,0.194,0.419,0.362,0.154,0.221,0.337,0.178,0.225,0.159,0.221,0.154,0.156,0.21,0.211,0.365,0.14,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.161,0.309,0.355,0.355,0.402,0.304,0.336,0.368,0.356,0.356,0.357,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.167,0.164,0.266,0.323,0.309,0.308,0.307,0.306,0.308,0.325,0.307,0.294,0.309,0.31,0.309,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.532,0.376,0.421,0.398,0.401,0.411,0.427,0.387,0.386,0.402,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.406,0.414,0.46,0.46,0.396,0.41,0.458,0.435,0.429,0.429,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.153,0.17,0.361,0.416,0.422,0.425,0.451,0.411,0.397,0.458,0.419,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.407,0.37,0.349,0.337,0.38,0.386,0.33,0.363,0.359,0.363,0.395,0.313,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.397,0.333,0.305,0.357,0.292,0.367,0.335,0.33,0.335,0.336,0.332,0.353,0.314,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.263,0.338,0.323,0.322,0.324,0.324,0.323,0.32,0.32,0.323,0.319,0.32,0.32,0.32,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.461,0.375,0.288,0.351,0.39,0.352,0.357,0.356,0.357,0.363,0.364,0.365,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.547,0.452,0.473,0.439,0.52,0.432,0.436,0.519,0.47,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.354,0.311,0.31,0.31,0.308,0.307,0.306,0.302,0.298,0.3,0.308,0.308,0.31,0.311,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.165,0.373,0.326,0.429,0.407,0.362,0.389,0.389,0.349,0.406,0.4,0.426,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.289,0.399,0.409,0.459,0.414,0.454,0.431,0.406,0.446,0.42,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.339,0.416,0.371,0.412,0.383,0.379,0.377,0.363,0.406,0.383,0.358,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.468,0.338,0.396,0.328,0.399,0.33,0.359,0.341,0.362,0.376,0.356,0.394,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.39,0.479,0.435,0.479,0.409,0.437,0.464,0.421,0.436,0.446,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.442,0.361,0.381,0.392,0.37,0.367,0.415,0.374,0.377,0.358,0.374,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.174,0.155,0.56,0.482,0.529,0.498,0.469,0.522,0.484,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.392,0.395,0.398,0.399,0.399,0.348,0.416,0.425,0.343,0.417,0.422,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.576,0.468,0.491,0.512,0.479,0.486,0.492,0.489,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.159,0.441,0.41,0.444,0.443,0.473,0.446,0.445,0.443,0.44,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.215,0.414,0.349,0.381,0.369,0.402,0.348,0.362,0.408,0.39,0.36,0.431,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.23,0.34,0.418,0.347,0.401,0.429,0.428,0.412,0.413,0.427,0.426,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
